
>>> [1/63] EAR | dynahate | seed=123
[Train]:  69%|██████▉   | 384/553 [00:36<00:15, 10.60it/s, ce=0.0493, ear=-2.1213, loss=-0.1629]
[Train]:  69%|██████▉   | 384/553 [00:36<00:15, 10.60it/s, ce=0.0492, ear=-2.1211, loss=-0.1629]
[Train]:  69%|██████▉   | 384/553 [00:36<00:15, 10.60it/s, ce=0.0492, ear=-2.1211, loss=-0.1630]
[Train]:  70%|██████▉   | 386/553 [00:36<00:15, 10.75it/s, ce=0.0492, ear=-2.1211, loss=-0.1630]
[Train]:  70%|██████▉   | 386/553 [00:37<00:15, 10.75it/s, ce=0.0491, ear=-2.1209, loss=-0.1630]
[Train]:  70%|██████▉   | 386/553 [00:37<00:15, 10.75it/s, ce=0.0490, ear=-2.1210, loss=-0.1632]
[Train]:  70%|███████   | 388/553 [00:37<00:15, 10.81it/s, ce=0.0490, ear=-2.1210, loss=-0.1632]
[Train]:  70%|███████   | 388/553 [00:37<00:15, 10.81it/s, ce=0.0488, ear=-2.1213, loss=-0.1633]
[Train]:  70%|███████   | 388/553 [00:37<00:15, 10.81it/s, ce=0.0487, ear=-2.1212, loss=-0.1634]
[Train]:  71%|███████   | 390/553 [00:37<00:14, 10.88it/s, ce=0.0487, ear=-2.1212, loss=-0.1634]
[Train]:  71%|███████   | 390/553 [00:37<00:14, 10.88it/s, ce=0.0487, ear=-2.1211, loss=-0.1635]
[Train]:  71%|███████   | 390/553 [00:37<00:14, 10.88it/s, ce=0.0489, ear=-2.1210, loss=-0.1633]
[Train]:  71%|███████   | 392/553 [00:37<00:15, 10.72it/s, ce=0.0489, ear=-2.1210, loss=-0.1633]
[Train]:  71%|███████   | 392/553 [00:37<00:15, 10.72it/s, ce=0.0489, ear=-2.1206, loss=-0.1631]
[Train]:  71%|███████   | 392/553 [00:37<00:15, 10.72it/s, ce=0.0489, ear=-2.1210, loss=-0.1632]
[Train]:  71%|███████   | 394/553 [00:37<00:14, 10.62it/s, ce=0.0489, ear=-2.1210, loss=-0.1632]
[Train]:  71%|███████   | 394/553 [00:37<00:14, 10.62it/s, ce=0.0488, ear=-2.1208, loss=-0.1633]
[Train]:  71%|███████   | 394/553 [00:37<00:14, 10.62it/s, ce=0.0494, ear=-2.1205, loss=-0.1627]
[Train]:  72%|███████▏  | 396/553 [00:37<00:14, 10.76it/s, ce=0.0494, ear=-2.1205, loss=-0.1627]
[Train]:  72%|███████▏  | 396/553 [00:37<00:14, 10.76it/s, ce=0.0493, ear=-2.1206, loss=-0.1628]
[Train]:  72%|███████▏  | 396/553 [00:38<00:14, 10.76it/s, ce=0.0491, ear=-2.1211, loss=-0.1630]
[Train]:  72%|███████▏  | 398/553 [00:38<00:14, 10.87it/s, ce=0.0491, ear=-2.1211, loss=-0.1630]
[Train]:  72%|███████▏  | 398/553 [00:38<00:14, 10.87it/s, ce=0.0490, ear=-2.1212, loss=-0.1631]
[Train]:  72%|███████▏  | 398/553 [00:38<00:14, 10.87it/s, ce=0.0489, ear=-2.1212, loss=-0.1632]
[Train]:  72%|███████▏  | 400/553 [00:38<00:14, 10.71it/s, ce=0.0489, ear=-2.1212, loss=-0.1632]
[Train]:  72%|███████▏  | 400/553 [00:38<00:14, 10.71it/s, ce=0.0488, ear=-2.1211, loss=-0.1633]
[Train]:  72%|███████▏  | 400/553 [00:38<00:14, 10.71it/s, ce=0.0488, ear=-2.1211, loss=-0.1633]
[Train]:  73%|███████▎  | 402/553 [00:38<00:14, 10.68it/s, ce=0.0488, ear=-2.1211, loss=-0.1633]
[Train]:  73%|███████▎  | 402/553 [00:38<00:14, 10.68it/s, ce=0.0487, ear=-2.1219, loss=-0.1635]
[Train]:  73%|███████▎  | 402/553 [00:38<00:14, 10.68it/s, ce=0.0487, ear=-2.1219, loss=-0.1635]
[Train]:  73%|███████▎  | 404/553 [00:38<00:14, 10.37it/s, ce=0.0487, ear=-2.1219, loss=-0.1635]
[Train]:  73%|███████▎  | 404/553 [00:38<00:14, 10.37it/s, ce=0.0487, ear=-2.1217, loss=-0.1634]
[Train]:  73%|███████▎  | 404/553 [00:38<00:14, 10.37it/s, ce=0.0486, ear=-2.1214, loss=-0.1635]
[Train]:  73%|███████▎  | 406/553 [00:38<00:14, 10.38it/s, ce=0.0486, ear=-2.1214, loss=-0.1635]
[Train]:  73%|███████▎  | 406/553 [00:38<00:14, 10.38it/s, ce=0.0485, ear=-2.1213, loss=-0.1636]
[Train]:  73%|███████▎  | 406/553 [00:39<00:14, 10.38it/s, ce=0.0487, ear=-2.1218, loss=-0.1635]
[Train]:  74%|███████▍  | 408/553 [00:39<00:13, 10.57it/s, ce=0.0487, ear=-2.1218, loss=-0.1635]
[Train]:  74%|███████▍  | 408/553 [00:39<00:13, 10.57it/s, ce=0.0486, ear=-2.1220, loss=-0.1636]
[Train]:  74%|███████▍  | 408/553 [00:39<00:13, 10.57it/s, ce=0.0489, ear=-2.1220, loss=-0.1633]
[Train]:  74%|███████▍  | 410/553 [00:39<00:13, 10.73it/s, ce=0.0489, ear=-2.1220, loss=-0.1633]
[Train]:  74%|███████▍  | 410/553 [00:39<00:13, 10.73it/s, ce=0.0488, ear=-2.1219, loss=-0.1634]
[Train]:  74%|███████▍  | 410/553 [00:39<00:13, 10.73it/s, ce=0.0487, ear=-2.1222, loss=-0.1635]
[Train]:  75%|███████▍  | 412/553 [00:39<00:13, 10.77it/s, ce=0.0487, ear=-2.1222, loss=-0.1635]
[Train]:  75%|███████▍  | 412/553 [00:39<00:13, 10.77it/s, ce=0.0486, ear=-2.1224, loss=-0.1636]
[Train]:  75%|███████▍  | 412/553 [00:39<00:13, 10.77it/s, ce=0.0485, ear=-2.1229, loss=-0.1638]
[Train]:  75%|███████▍  | 414/553 [00:39<00:13, 10.61it/s, ce=0.0485, ear=-2.1229, loss=-0.1638]
[Train]:  75%|███████▍  | 414/553 [00:39<00:13, 10.61it/s, ce=0.0484, ear=-2.1230, loss=-0.1639]
[Train]:  75%|███████▍  | 414/553 [00:39<00:13, 10.61it/s, ce=0.0484, ear=-2.1231, loss=-0.1640]
[Train]:  75%|███████▌  | 416/553 [00:39<00:12, 10.58it/s, ce=0.0484, ear=-2.1231, loss=-0.1640]
[Train]:  75%|███████▌  | 416/553 [00:39<00:12, 10.58it/s, ce=0.0482, ear=-2.1233, loss=-0.1641]
[Train]:  75%|███████▌  | 416/553 [00:39<00:12, 10.58it/s, ce=0.0482, ear=-2.1238, loss=-0.1642]
[Train]:  76%|███████▌  | 418/553 [00:39<00:12, 10.71it/s, ce=0.0482, ear=-2.1238, loss=-0.1642]
[Train]:  76%|███████▌  | 418/553 [00:40<00:12, 10.71it/s, ce=0.0481, ear=-2.1236, loss=-0.1643]
[Train]:  76%|███████▌  | 418/553 [00:40<00:12, 10.71it/s, ce=0.0481, ear=-2.1234, loss=-0.1643]
[Train]:  76%|███████▌  | 420/553 [00:40<00:12, 10.81it/s, ce=0.0481, ear=-2.1234, loss=-0.1643]
[Train]:  76%|███████▌  | 420/553 [00:40<00:12, 10.81it/s, ce=0.0479, ear=-2.1235, loss=-0.1644]
[Train]:  76%|███████▌  | 420/553 [00:40<00:12, 10.81it/s, ce=0.0478, ear=-2.1236, loss=-0.1645]
[Train]:  76%|███████▋  | 422/553 [00:40<00:12, 10.84it/s, ce=0.0478, ear=-2.1236, loss=-0.1645]
[Train]:  76%|███████▋  | 422/553 [00:40<00:12, 10.84it/s, ce=0.0478, ear=-2.1235, loss=-0.1645]
[Train]:  76%|███████▋  | 422/553 [00:40<00:12, 10.84it/s, ce=0.0477, ear=-2.1235, loss=-0.1646]
[Train]:  77%|███████▋  | 424/553 [00:40<00:12, 10.72it/s, ce=0.0477, ear=-2.1235, loss=-0.1646]
[Train]:  77%|███████▋  | 424/553 [00:40<00:12, 10.72it/s, ce=0.0478, ear=-2.1234, loss=-0.1645]
[Train]:  77%|███████▋  | 424/553 [00:40<00:12, 10.72it/s, ce=0.0477, ear=-2.1236, loss=-0.1646]
[Train]:  77%|███████▋  | 426/553 [00:40<00:11, 10.74it/s, ce=0.0477, ear=-2.1236, loss=-0.1646]
[Train]:  77%|███████▋  | 426/553 [00:40<00:11, 10.74it/s, ce=0.0482, ear=-2.1238, loss=-0.1641]
[Train]:  77%|███████▋  | 426/553 [00:40<00:11, 10.74it/s, ce=0.0482, ear=-2.1238, loss=-0.1642]
[Train]:  77%|███████▋  | 428/553 [00:40<00:11, 10.76it/s, ce=0.0482, ear=-2.1238, loss=-0.1642]
[Train]:  77%|███████▋  | 428/553 [00:40<00:11, 10.76it/s, ce=0.0487, ear=-2.1237, loss=-0.1636]
[Train]:  77%|███████▋  | 428/553 [00:41<00:11, 10.76it/s, ce=0.0487, ear=-2.1236, loss=-0.1637]
[Train]:  78%|███████▊  | 430/553 [00:41<00:11, 10.84it/s, ce=0.0487, ear=-2.1236, loss=-0.1637]
[Train]:  78%|███████▊  | 430/553 [00:41<00:11, 10.84it/s, ce=0.0486, ear=-2.1237, loss=-0.1638]
[Train]:  78%|███████▊  | 430/553 [00:41<00:11, 10.84it/s, ce=0.0485, ear=-2.1234, loss=-0.1639]
[Train]:  78%|███████▊  | 432/553 [00:41<00:11, 10.87it/s, ce=0.0485, ear=-2.1234, loss=-0.1639]
[Train]:  78%|███████▊  | 432/553 [00:41<00:11, 10.87it/s, ce=0.0489, ear=-2.1234, loss=-0.1635]
[Train]:  78%|███████▊  | 432/553 [00:41<00:11, 10.87it/s, ce=0.0492, ear=-2.1231, loss=-0.1631]
[Train]:  78%|███████▊  | 434/553 [00:41<00:11, 10.78it/s, ce=0.0492, ear=-2.1231, loss=-0.1631]
[Train]:  78%|███████▊  | 434/553 [00:41<00:11, 10.78it/s, ce=0.0491, ear=-2.1226, loss=-0.1631]
[Train]:  78%|███████▊  | 434/553 [00:41<00:11, 10.78it/s, ce=0.0490, ear=-2.1229, loss=-0.1633]
[Train]:  79%|███████▉  | 436/553 [00:41<00:10, 10.85it/s, ce=0.0490, ear=-2.1229, loss=-0.1633]
[Train]:  79%|███████▉  | 436/553 [00:41<00:10, 10.85it/s, ce=0.0489, ear=-2.1234, loss=-0.1634]
[Train]:  79%|███████▉  | 436/553 [00:41<00:10, 10.85it/s, ce=0.0490, ear=-2.1235, loss=-0.1634]
[Train]:  79%|███████▉  | 438/553 [00:41<00:10, 10.93it/s, ce=0.0490, ear=-2.1235, loss=-0.1634]
[Train]:  79%|███████▉  | 438/553 [00:41<00:10, 10.93it/s, ce=0.0489, ear=-2.1236, loss=-0.1635]
[Train]:  79%|███████▉  | 438/553 [00:42<00:10, 10.93it/s, ce=0.0488, ear=-2.1237, loss=-0.1636]
[Train]:  80%|███████▉  | 440/553 [00:42<00:10, 10.86it/s, ce=0.0488, ear=-2.1237, loss=-0.1636]
[Train]:  80%|███████▉  | 440/553 [00:42<00:10, 10.86it/s, ce=0.0487, ear=-2.1237, loss=-0.1636]
[Train]:  80%|███████▉  | 440/553 [00:42<00:10, 10.86it/s, ce=0.0487, ear=-2.1240, loss=-0.1637]
[Train]:  80%|███████▉  | 442/553 [00:42<00:10, 10.84it/s, ce=0.0487, ear=-2.1240, loss=-0.1637]
[Train]:  80%|███████▉  | 442/553 [00:42<00:10, 10.84it/s, ce=0.0486, ear=-2.1240, loss=-0.1638]
[Train]:  80%|███████▉  | 442/553 [00:42<00:10, 10.84it/s, ce=0.0485, ear=-2.1238, loss=-0.1639]
[Train]:  80%|████████  | 444/553 [00:42<00:10, 10.75it/s, ce=0.0485, ear=-2.1238, loss=-0.1639]
[Train]:  80%|████████  | 444/553 [00:42<00:10, 10.75it/s, ce=0.0485, ear=-2.1239, loss=-0.1639]
[Train]:  80%|████████  | 444/553 [00:42<00:10, 10.75it/s, ce=0.0484, ear=-2.1242, loss=-0.1640]
[Train]:  81%|████████  | 446/553 [00:42<00:09, 10.81it/s, ce=0.0484, ear=-2.1242, loss=-0.1640]
[Train]:  81%|████████  | 446/553 [00:42<00:09, 10.81it/s, ce=0.0483, ear=-2.1240, loss=-0.1641]
[Train]:  81%|████████  | 446/553 [00:42<00:09, 10.81it/s, ce=0.0482, ear=-2.1243, loss=-0.1642]
[Train]:  81%|████████  | 448/553 [00:42<00:09, 10.88it/s, ce=0.0482, ear=-2.1243, loss=-0.1642]
[Train]:  81%|████████  | 448/553 [00:42<00:09, 10.88it/s, ce=0.0484, ear=-2.1245, loss=-0.1641]
[Train]:  81%|████████  | 448/553 [00:42<00:09, 10.88it/s, ce=0.0483, ear=-2.1244, loss=-0.1641]
[Train]:  81%|████████▏ | 450/553 [00:42<00:09, 10.78it/s, ce=0.0483, ear=-2.1244, loss=-0.1641]
[Train]:  81%|████████▏ | 450/553 [00:43<00:09, 10.78it/s, ce=0.0482, ear=-2.1247, loss=-0.1642]
[Train]:  81%|████████▏ | 450/553 [00:43<00:09, 10.78it/s, ce=0.0482, ear=-2.1250, loss=-0.1643]
[Train]:  82%|████████▏ | 452/553 [00:43<00:09, 10.78it/s, ce=0.0482, ear=-2.1250, loss=-0.1643]
[Train]:  82%|████████▏ | 452/553 [00:43<00:09, 10.78it/s, ce=0.0481, ear=-2.1250, loss=-0.1644]
[Train]:  82%|████████▏ | 452/553 [00:43<00:09, 10.78it/s, ce=0.0480, ear=-2.1250, loss=-0.1645]
[Train]:  82%|████████▏ | 454/553 [00:43<00:09, 10.69it/s, ce=0.0480, ear=-2.1250, loss=-0.1645]
[Train]:  82%|████████▏ | 454/553 [00:43<00:09, 10.69it/s, ce=0.0479, ear=-2.1249, loss=-0.1646]
[Train]:  82%|████████▏ | 454/553 [00:43<00:09, 10.69it/s, ce=0.0479, ear=-2.1250, loss=-0.1646]
[Train]:  82%|████████▏ | 456/553 [00:43<00:08, 10.81it/s, ce=0.0479, ear=-2.1250, loss=-0.1646]
[Train]:  82%|████████▏ | 456/553 [00:43<00:08, 10.81it/s, ce=0.0478, ear=-2.1252, loss=-0.1648]
[Train]:  82%|████████▏ | 456/553 [00:43<00:08, 10.81it/s, ce=0.0477, ear=-2.1251, loss=-0.1648]
[Train]:  83%|████████▎ | 458/553 [00:43<00:08, 10.90it/s, ce=0.0477, ear=-2.1251, loss=-0.1648]
[Train]:  83%|████████▎ | 458/553 [00:43<00:08, 10.90it/s, ce=0.0476, ear=-2.1248, loss=-0.1649]
[Train]:  83%|████████▎ | 458/553 [00:43<00:08, 10.90it/s, ce=0.0475, ear=-2.1246, loss=-0.1650]
[Train]:  83%|████████▎ | 460/553 [00:43<00:08, 10.95it/s, ce=0.0475, ear=-2.1246, loss=-0.1650]
[Train]:  83%|████████▎ | 460/553 [00:43<00:08, 10.95it/s, ce=0.0474, ear=-2.1243, loss=-0.1650]
[Train]:  83%|████████▎ | 460/553 [00:44<00:08, 10.95it/s, ce=0.0473, ear=-2.1240, loss=-0.1651]
[Train]:  84%|████████▎ | 462/553 [00:44<00:08, 10.96it/s, ce=0.0473, ear=-2.1240, loss=-0.1651]
[Train]:  84%|████████▎ | 462/553 [00:44<00:08, 10.96it/s, ce=0.0472, ear=-2.1239, loss=-0.1652]
[Train]:  84%|████████▎ | 462/553 [00:44<00:08, 10.96it/s, ce=0.0471, ear=-2.1237, loss=-0.1653]
[Train]:  84%|████████▍ | 464/553 [00:44<00:08, 10.81it/s, ce=0.0471, ear=-2.1237, loss=-0.1653]
[Train]:  84%|████████▍ | 464/553 [00:44<00:08, 10.81it/s, ce=0.0470, ear=-2.1236, loss=-0.1653]
[Train]:  84%|████████▍ | 464/553 [00:44<00:08, 10.81it/s, ce=0.0473, ear=-2.1234, loss=-0.1651]
[Train]:  84%|████████▍ | 466/553 [00:44<00:08, 10.80it/s, ce=0.0473, ear=-2.1234, loss=-0.1651]
[Train]:  84%|████████▍ | 466/553 [00:44<00:08, 10.80it/s, ce=0.0472, ear=-2.1232, loss=-0.1651]
[Train]:  84%|████████▍ | 466/553 [00:44<00:08, 10.80it/s, ce=0.0471, ear=-2.1235, loss=-0.1653]
[Train]:  85%|████████▍ | 468/553 [00:44<00:07, 10.89it/s, ce=0.0471, ear=-2.1235, loss=-0.1653]
[Train]:  85%|████████▍ | 468/553 [00:44<00:07, 10.89it/s, ce=0.0470, ear=-2.1239, loss=-0.1654]
[Train]:  85%|████████▍ | 468/553 [00:44<00:07, 10.89it/s, ce=0.0469, ear=-2.1245, loss=-0.1655]
[Train]:  85%|████████▍ | 470/553 [00:44<00:07, 10.96it/s, ce=0.0469, ear=-2.1245, loss=-0.1655]
[Train]:  85%|████████▍ | 470/553 [00:44<00:07, 10.96it/s, ce=0.0468, ear=-2.1245, loss=-0.1656]
[Train]:  85%|████████▍ | 470/553 [00:44<00:07, 10.96it/s, ce=0.0467, ear=-2.1249, loss=-0.1657]
[Train]:  85%|████████▌ | 472/553 [00:44<00:07, 10.97it/s, ce=0.0467, ear=-2.1249, loss=-0.1657]
[Train]:  85%|████████▌ | 472/553 [00:45<00:07, 10.97it/s, ce=0.0467, ear=-2.1252, loss=-0.1659]
[Train]:  85%|████████▌ | 472/553 [00:45<00:07, 10.97it/s, ce=0.0466, ear=-2.1252, loss=-0.1659]
[Train]:  86%|████████▌ | 474/553 [00:45<00:07, 10.81it/s, ce=0.0466, ear=-2.1252, loss=-0.1659]
[Train]:  86%|████████▌ | 474/553 [00:45<00:07, 10.81it/s, ce=0.0468, ear=-2.1253, loss=-0.1658]
[Train]:  86%|████████▌ | 474/553 [00:45<00:07, 10.81it/s, ce=0.0467, ear=-2.1254, loss=-0.1658]
[Train]:  86%|████████▌ | 476/553 [00:45<00:07, 10.80it/s, ce=0.0467, ear=-2.1254, loss=-0.1658]
[Train]:  86%|████████▌ | 476/553 [00:45<00:07, 10.80it/s, ce=0.0466, ear=-2.1253, loss=-0.1659]
[Train]:  86%|████████▌ | 476/553 [00:45<00:07, 10.80it/s, ce=0.0465, ear=-2.1250, loss=-0.1660]
[Train]:  86%|████████▋ | 478/553 [00:45<00:07, 10.70it/s, ce=0.0465, ear=-2.1250, loss=-0.1660]
[Train]:  86%|████████▋ | 478/553 [00:45<00:07, 10.70it/s, ce=0.0464, ear=-2.1253, loss=-0.1661]
[Train]:  86%|████████▋ | 478/553 [00:45<00:07, 10.70it/s, ce=0.0472, ear=-2.1255, loss=-0.1653]
[Train]:  87%|████████▋ | 480/553 [00:45<00:06, 10.81it/s, ce=0.0472, ear=-2.1255, loss=-0.1653]
[Train]:  87%|████████▋ | 480/553 [00:45<00:06, 10.81it/s, ce=0.0471, ear=-2.1257, loss=-0.1654]
[Train]:  87%|████████▋ | 480/553 [00:45<00:06, 10.81it/s, ce=0.0470, ear=-2.1259, loss=-0.1656]
[Train]:  87%|████████▋ | 482/553 [00:45<00:06, 10.85it/s, ce=0.0470, ear=-2.1259, loss=-0.1656]
[Train]:  87%|████████▋ | 482/553 [00:45<00:06, 10.85it/s, ce=0.0469, ear=-2.1257, loss=-0.1656]
[Train]:  87%|████████▋ | 482/553 [00:46<00:06, 10.85it/s, ce=0.0469, ear=-2.1255, loss=-0.1657]
[Train]:  88%|████████▊ | 484/553 [00:46<00:06, 10.77it/s, ce=0.0469, ear=-2.1255, loss=-0.1657]
[Train]:  88%|████████▊ | 484/553 [00:46<00:06, 10.77it/s, ce=0.0468, ear=-2.1254, loss=-0.1658]
[Train]:  88%|████████▊ | 484/553 [00:46<00:06, 10.77it/s, ce=0.0467, ear=-2.1254, loss=-0.1659]
[Train]:  88%|████████▊ | 486/553 [00:46<00:06, 10.86it/s, ce=0.0467, ear=-2.1254, loss=-0.1659]
[Train]:  88%|████████▊ | 486/553 [00:46<00:06, 10.86it/s, ce=0.0467, ear=-2.1251, loss=-0.1658]
[Train]:  88%|████████▊ | 486/553 [00:46<00:06, 10.86it/s, ce=0.0466, ear=-2.1252, loss=-0.1659]
[Train]:  88%|████████▊ | 488/553 [00:46<00:05, 10.92it/s, ce=0.0466, ear=-2.1252, loss=-0.1659]
[Train]:  88%|████████▊ | 488/553 [00:46<00:05, 10.92it/s, ce=0.0466, ear=-2.1248, loss=-0.1658]
[Train]:  88%|████████▊ | 488/553 [00:46<00:05, 10.92it/s, ce=0.0466, ear=-2.1248, loss=-0.1659]
[Train]:  89%|████████▊ | 490/553 [00:46<00:05, 10.83it/s, ce=0.0466, ear=-2.1248, loss=-0.1659]
[Train]:  89%|████████▊ | 490/553 [00:46<00:05, 10.83it/s, ce=0.0470, ear=-2.1247, loss=-0.1655]
[Train]:  89%|████████▊ | 490/553 [00:46<00:05, 10.83it/s, ce=0.0469, ear=-2.1249, loss=-0.1656]
[Train]:  89%|████████▉ | 492/553 [00:46<00:05, 10.85it/s, ce=0.0469, ear=-2.1249, loss=-0.1656]
[Train]:  89%|████████▉ | 492/553 [00:46<00:05, 10.85it/s, ce=0.0468, ear=-2.1246, loss=-0.1656]
[Train]:  89%|████████▉ | 492/553 [00:47<00:05, 10.85it/s, ce=0.0474, ear=-2.1248, loss=-0.1650]
[Train]:  89%|████████▉ | 494/553 [00:47<00:05, 10.79it/s, ce=0.0474, ear=-2.1248, loss=-0.1650]
[Train]:  89%|████████▉ | 494/553 [00:47<00:05, 10.79it/s, ce=0.0474, ear=-2.1247, loss=-0.1651]
[Train]:  89%|████████▉ | 494/553 [00:47<00:05, 10.79it/s, ce=0.0473, ear=-2.1249, loss=-0.1652]
[Train]:  90%|████████▉ | 496/553 [00:47<00:05, 10.87it/s, ce=0.0473, ear=-2.1249, loss=-0.1652]
[Train]:  90%|████████▉ | 496/553 [00:47<00:05, 10.87it/s, ce=0.0472, ear=-2.1253, loss=-0.1653]
[Train]:  90%|████████▉ | 496/553 [00:47<00:05, 10.87it/s, ce=0.0471, ear=-2.1257, loss=-0.1655]
[Train]:  90%|█████████ | 498/553 [00:47<00:05, 10.92it/s, ce=0.0471, ear=-2.1257, loss=-0.1655]
[Train]:  90%|█████████ | 498/553 [00:47<00:05, 10.92it/s, ce=0.0470, ear=-2.1257, loss=-0.1655]
[Train]:  90%|█████████ | 498/553 [00:47<00:05, 10.92it/s, ce=0.0470, ear=-2.1259, loss=-0.1656]
[Train]:  90%|█████████ | 500/553 [00:47<00:04, 10.80it/s, ce=0.0470, ear=-2.1259, loss=-0.1656]
[Train]:  90%|█████████ | 500/553 [00:47<00:04, 10.80it/s, ce=0.0469, ear=-2.1258, loss=-0.1657]
[Train]:  90%|█████████ | 500/553 [00:47<00:04, 10.80it/s, ce=0.0470, ear=-2.1260, loss=-0.1656]
[Train]:  91%|█████████ | 502/553 [00:47<00:04, 10.73it/s, ce=0.0470, ear=-2.1260, loss=-0.1656]
[Train]:  91%|█████████ | 502/553 [00:47<00:04, 10.73it/s, ce=0.0469, ear=-2.1260, loss=-0.1657]
[Train]:  91%|█████████ | 502/553 [00:47<00:04, 10.73it/s, ce=0.0477, ear=-2.1264, loss=-0.1649]
[Train]:  91%|█████████ | 504/553 [00:47<00:04, 10.68it/s, ce=0.0477, ear=-2.1264, loss=-0.1649]
[Train]:  91%|█████████ | 504/553 [00:48<00:04, 10.68it/s, ce=0.0480, ear=-2.1266, loss=-0.1647]
[Train]:  91%|█████████ | 504/553 [00:48<00:04, 10.68it/s, ce=0.0480, ear=-2.1264, loss=-0.1647]
[Train]:  92%|█████████▏| 506/553 [00:48<00:04, 10.79it/s, ce=0.0480, ear=-2.1264, loss=-0.1647]
[Train]:  92%|█████████▏| 506/553 [00:48<00:04, 10.79it/s, ce=0.0479, ear=-2.1265, loss=-0.1648]
[Train]:  92%|█████████▏| 506/553 [00:48<00:04, 10.79it/s, ce=0.0478, ear=-2.1267, loss=-0.1649]
