
>>> [1/63] EAR | toxigen | seed=42
[Train]:  23%|██▎       | 104/448 [00:10<00:32, 10.48it/s, ce=0.1118, ear=-2.8280, loss=-0.1710]
[Train]:  23%|██▎       | 104/448 [00:10<00:32, 10.48it/s, ce=0.1108, ear=-2.8269, loss=-0.1719]
[Train]:  24%|██▎       | 106/448 [00:10<00:32, 10.44it/s, ce=0.1108, ear=-2.8269, loss=-0.1719]
[Train]:  24%|██▎       | 106/448 [00:10<00:32, 10.44it/s, ce=0.1100, ear=-2.8261, loss=-0.1726]
[Train]:  24%|██▎       | 106/448 [00:10<00:32, 10.44it/s, ce=0.1099, ear=-2.8274, loss=-0.1728]
[Train]:  24%|██▍       | 108/448 [00:10<00:32, 10.50it/s, ce=0.1099, ear=-2.8274, loss=-0.1728]
[Train]:  24%|██▍       | 108/448 [00:10<00:32, 10.50it/s, ce=0.1093, ear=-2.8282, loss=-0.1735]
[Train]:  24%|██▍       | 108/448 [00:10<00:32, 10.50it/s, ce=0.1111, ear=-2.8287, loss=-0.1718]
[Train]:  25%|██▍       | 110/448 [00:10<00:32, 10.54it/s, ce=0.1111, ear=-2.8287, loss=-0.1718]
[Train]:  25%|██▍       | 110/448 [00:10<00:32, 10.54it/s, ce=0.1105, ear=-2.8272, loss=-0.1722]
[Train]:  25%|██▍       | 110/448 [00:10<00:32, 10.54it/s, ce=0.1098, ear=-2.8276, loss=-0.1729]
[Train]:  25%|██▌       | 112/448 [00:10<00:32, 10.43it/s, ce=0.1098, ear=-2.8276, loss=-0.1729]
[Train]:  25%|██▌       | 112/448 [00:10<00:32, 10.43it/s, ce=0.1098, ear=-2.8292, loss=-0.1731]
[Train]:  25%|██▌       | 112/448 [00:11<00:32, 10.43it/s, ce=0.1107, ear=-2.8292, loss=-0.1723]
[Train]:  25%|██▌       | 114/448 [00:11<00:32, 10.41it/s, ce=0.1107, ear=-2.8292, loss=-0.1723]
[Train]:  25%|██▌       | 114/448 [00:11<00:32, 10.41it/s, ce=0.1117, ear=-2.8296, loss=-0.1712]
[Train]:  25%|██▌       | 114/448 [00:11<00:32, 10.41it/s, ce=0.1111, ear=-2.8299, loss=-0.1719]
[Train]:  26%|██▌       | 116/448 [00:11<00:32, 10.28it/s, ce=0.1111, ear=-2.8299, loss=-0.1719]
[Train]:  26%|██▌       | 116/448 [00:11<00:32, 10.28it/s, ce=0.1103, ear=-2.8295, loss=-0.1727]
[Train]:  26%|██▌       | 116/448 [00:11<00:32, 10.28it/s, ce=0.1104, ear=-2.8287, loss=-0.1725]
[Train]:  26%|██▋       | 118/448 [00:11<00:31, 10.35it/s, ce=0.1104, ear=-2.8287, loss=-0.1725]
[Train]:  26%|██▋       | 118/448 [00:11<00:31, 10.35it/s, ce=0.1110, ear=-2.8291, loss=-0.1719]
[Train]:  26%|██▋       | 118/448 [00:11<00:31, 10.35it/s, ce=0.1111, ear=-2.8288, loss=-0.1718]
[Train]:  27%|██▋       | 120/448 [00:11<00:31, 10.36it/s, ce=0.1111, ear=-2.8288, loss=-0.1718]
[Train]:  27%|██▋       | 120/448 [00:11<00:31, 10.36it/s, ce=0.1106, ear=-2.8295, loss=-0.1723]
[Train]:  27%|██▋       | 120/448 [00:11<00:31, 10.36it/s, ce=0.1102, ear=-2.8311, loss=-0.1729]
[Train]:  27%|██▋       | 122/448 [00:11<00:31, 10.42it/s, ce=0.1102, ear=-2.8311, loss=-0.1729]
[Train]:  27%|██▋       | 122/448 [00:11<00:31, 10.42it/s, ce=0.1116, ear=-2.8310, loss=-0.1715]
[Train]:  27%|██▋       | 122/448 [00:12<00:31, 10.42it/s, ce=0.1109, ear=-2.8292, loss=-0.1720]
[Train]:  28%|██▊       | 124/448 [00:12<00:31, 10.45it/s, ce=0.1109, ear=-2.8292, loss=-0.1720]
[Train]:  28%|██▊       | 124/448 [00:12<00:31, 10.45it/s, ce=0.1114, ear=-2.8311, loss=-0.1717]
[Train]:  28%|██▊       | 124/448 [00:12<00:31, 10.45it/s, ce=0.1115, ear=-2.8312, loss=-0.1717]
[Train]:  28%|██▊       | 126/448 [00:12<00:30, 10.39it/s, ce=0.1115, ear=-2.8312, loss=-0.1717]
[Train]:  28%|██▊       | 126/448 [00:12<00:30, 10.39it/s, ce=0.1111, ear=-2.8310, loss=-0.1720]
[Train]:  28%|██▊       | 126/448 [00:12<00:30, 10.39it/s, ce=0.1105, ear=-2.8298, loss=-0.1725]
[Train]:  29%|██▊       | 128/448 [00:12<00:30, 10.40it/s, ce=0.1105, ear=-2.8298, loss=-0.1725]
[Train]:  29%|██▊       | 128/448 [00:12<00:30, 10.40it/s, ce=0.1108, ear=-2.8305, loss=-0.1722]
[Train]:  29%|██▊       | 128/448 [00:12<00:30, 10.40it/s, ce=0.1102, ear=-2.8307, loss=-0.1728]
[Train]:  29%|██▉       | 130/448 [00:12<00:30, 10.43it/s, ce=0.1102, ear=-2.8307, loss=-0.1728]
[Train]:  29%|██▉       | 130/448 [00:12<00:30, 10.43it/s, ce=0.1097, ear=-2.8312, loss=-0.1734]
[Train]:  29%|██▉       | 130/448 [00:12<00:30, 10.43it/s, ce=0.1092, ear=-2.8301, loss=-0.1739]
[Train]:  29%|██▉       | 132/448 [00:12<00:30, 10.48it/s, ce=0.1092, ear=-2.8301, loss=-0.1739]
[Train]:  29%|██▉       | 132/448 [00:12<00:30, 10.48it/s, ce=0.1088, ear=-2.8302, loss=-0.1742]
[Train]:  29%|██▉       | 132/448 [00:12<00:30, 10.48it/s, ce=0.1083, ear=-2.8301, loss=-0.1747]
[Train]:  30%|██▉       | 134/448 [00:12<00:29, 10.47it/s, ce=0.1083, ear=-2.8301, loss=-0.1747]
[Train]:  30%|██▉       | 134/448 [00:13<00:29, 10.47it/s, ce=0.1086, ear=-2.8294, loss=-0.1743]
[Train]:  30%|██▉       | 134/448 [00:13<00:29, 10.47it/s, ce=0.1082, ear=-2.8308, loss=-0.1749]
[Train]:  30%|███       | 136/448 [00:13<00:30, 10.35it/s, ce=0.1082, ear=-2.8308, loss=-0.1749]
[Train]:  30%|███       | 136/448 [00:13<00:30, 10.35it/s, ce=0.1077, ear=-2.8315, loss=-0.1755]
[Train]:  30%|███       | 136/448 [00:13<00:30, 10.35it/s, ce=0.1081, ear=-2.8314, loss=-0.1751]
[Train]:  31%|███       | 138/448 [00:13<00:29, 10.38it/s, ce=0.1081, ear=-2.8314, loss=-0.1751]
[Train]:  31%|███       | 138/448 [00:13<00:29, 10.38it/s, ce=0.1074, ear=-2.8318, loss=-0.1757]
[Train]:  31%|███       | 138/448 [00:13<00:29, 10.38it/s, ce=0.1079, ear=-2.8309, loss=-0.1752]
[Train]:  31%|███▏      | 140/448 [00:13<00:29, 10.40it/s, ce=0.1079, ear=-2.8309, loss=-0.1752]
[Train]:  31%|███▏      | 140/448 [00:13<00:29, 10.40it/s, ce=0.1098, ear=-2.8297, loss=-0.1732]
[Train]:  31%|███▏      | 140/448 [00:13<00:29, 10.40it/s, ce=0.1092, ear=-2.8282, loss=-0.1737]
[Train]:  32%|███▏      | 142/448 [00:13<00:29, 10.43it/s, ce=0.1092, ear=-2.8282, loss=-0.1737]
[Train]:  32%|███▏      | 142/448 [00:13<00:29, 10.43it/s, ce=0.1090, ear=-2.8289, loss=-0.1739]
[Train]:  32%|███▏      | 142/448 [00:13<00:29, 10.43it/s, ce=0.1086, ear=-2.8295, loss=-0.1744]
[Train]:  32%|███▏      | 144/448 [00:13<00:29, 10.41it/s, ce=0.1086, ear=-2.8295, loss=-0.1744]
[Train]:  32%|███▏      | 144/448 [00:14<00:29, 10.41it/s, ce=0.1086, ear=-2.8297, loss=-0.1744]
[Train]:  32%|███▏      | 144/448 [00:14<00:29, 10.41it/s, ce=0.1079, ear=-2.8306, loss=-0.1752]
[Train]:  33%|███▎      | 146/448 [00:14<00:29, 10.39it/s, ce=0.1079, ear=-2.8306, loss=-0.1752]
[Train]:  33%|███▎      | 146/448 [00:14<00:29, 10.39it/s, ce=0.1082, ear=-2.8304, loss=-0.1749]
[Train]:  33%|███▎      | 146/448 [00:14<00:29, 10.39it/s, ce=0.1076, ear=-2.8288, loss=-0.1753]
[Train]:  33%|███▎      | 148/448 [00:14<00:28, 10.41it/s, ce=0.1076, ear=-2.8288, loss=-0.1753]
[Train]:  33%|███▎      | 148/448 [00:14<00:28, 10.41it/s, ce=0.1070, ear=-2.8276, loss=-0.1758]
[Train]:  33%|███▎      | 148/448 [00:14<00:28, 10.41it/s, ce=0.1068, ear=-2.8291, loss=-0.1761]
[Train]:  33%|███▎      | 150/448 [00:14<00:28, 10.41it/s, ce=0.1068, ear=-2.8291, loss=-0.1761]
[Train]:  33%|███▎      | 150/448 [00:14<00:28, 10.41it/s, ce=0.1068, ear=-2.8280, loss=-0.1760]
[Train]:  33%|███▎      | 150/448 [00:14<00:28, 10.41it/s, ce=0.1068, ear=-2.8279, loss=-0.1760]
[Train]:  34%|███▍      | 152/448 [00:14<00:28, 10.43it/s, ce=0.1068, ear=-2.8279, loss=-0.1760]
[Train]:  34%|███▍      | 152/448 [00:14<00:28, 10.43it/s, ce=0.1068, ear=-2.8287, loss=-0.1760]
[Train]:  34%|███▍      | 152/448 [00:14<00:28, 10.43it/s, ce=0.1066, ear=-2.8282, loss=-0.1762]
[Train]:  34%|███▍      | 154/448 [00:14<00:28, 10.45it/s, ce=0.1066, ear=-2.8282, loss=-0.1762]
[Train]:  34%|███▍      | 154/448 [00:14<00:28, 10.45it/s, ce=0.1060, ear=-2.8284, loss=-0.1769]
[Train]:  34%|███▍      | 154/448 [00:15<00:28, 10.45it/s, ce=0.1057, ear=-2.8292, loss=-0.1772]
[Train]:  35%|███▍      | 156/448 [00:15<00:27, 10.45it/s, ce=0.1057, ear=-2.8292, loss=-0.1772]
[Train]:  35%|███▍      | 156/448 [00:15<00:27, 10.45it/s, ce=0.1058, ear=-2.8290, loss=-0.1771]
[Train]:  35%|███▍      | 156/448 [00:15<00:27, 10.45it/s, ce=0.1060, ear=-2.8294, loss=-0.1770]
[Train]:  35%|███▌      | 158/448 [00:15<00:28, 10.33it/s, ce=0.1060, ear=-2.8294, loss=-0.1770]
[Train]:  35%|███▌      | 158/448 [00:15<00:28, 10.33it/s, ce=0.1065, ear=-2.8292, loss=-0.1764]
[Train]:  35%|███▌      | 158/448 [00:15<00:28, 10.33it/s, ce=0.1073, ear=-2.8306, loss=-0.1758]
[Train]:  36%|███▌      | 160/448 [00:15<00:28, 10.14it/s, ce=0.1073, ear=-2.8306, loss=-0.1758]
[Train]:  36%|███▌      | 160/448 [00:15<00:28, 10.14it/s, ce=0.1068, ear=-2.8305, loss=-0.1763]
[Train]:  36%|███▌      | 160/448 [00:15<00:28, 10.14it/s, ce=0.1067, ear=-2.8312, loss=-0.1764]
[Train]:  36%|███▌      | 162/448 [00:15<00:27, 10.26it/s, ce=0.1067, ear=-2.8312, loss=-0.1764]
[Train]:  36%|███▌      | 162/448 [00:15<00:27, 10.26it/s, ce=0.1062, ear=-2.8311, loss=-0.1770]
[Train]:  36%|███▌      | 162/448 [00:15<00:27, 10.26it/s, ce=0.1060, ear=-2.8322, loss=-0.1772]
[Train]:  37%|███▋      | 164/448 [00:15<00:27, 10.48it/s, ce=0.1060, ear=-2.8322, loss=-0.1772]
[Train]:  37%|███▋      | 164/448 [00:15<00:27, 10.48it/s, ce=0.1054, ear=-2.8331, loss=-0.1779]
[Train]:  37%|███▋      | 164/448 [00:16<00:27, 10.48it/s, ce=0.1051, ear=-2.8325, loss=-0.1782]
[Train]:  37%|███▋      | 166/448 [00:16<00:26, 10.60it/s, ce=0.1051, ear=-2.8325, loss=-0.1782]
[Train]:  37%|███▋      | 166/448 [00:16<00:26, 10.60it/s, ce=0.1047, ear=-2.8316, loss=-0.1784]
[Train]:  37%|███▋      | 166/448 [00:16<00:26, 10.60it/s, ce=0.1046, ear=-2.8317, loss=-0.1786]
[Train]:  38%|███▊      | 168/448 [00:16<00:26, 10.56it/s, ce=0.1046, ear=-2.8317, loss=-0.1786]
[Train]:  38%|███▊      | 168/448 [00:16<00:26, 10.56it/s, ce=0.1046, ear=-2.8318, loss=-0.1785]
[Train]:  38%|███▊      | 168/448 [00:16<00:26, 10.56it/s, ce=0.1043, ear=-2.8317, loss=-0.1788]
[Train]:  38%|███▊      | 170/448 [00:16<00:26, 10.64it/s, ce=0.1043, ear=-2.8317, loss=-0.1788]
[Train]:  38%|███▊      | 170/448 [00:16<00:26, 10.64it/s, ce=0.1044, ear=-2.8310, loss=-0.1787]
[Train]:  38%|███▊      | 170/448 [00:16<00:26, 10.64it/s, ce=0.1046, ear=-2.8312, loss=-0.1786]
[Train]:  38%|███▊      | 172/448 [00:16<00:25, 10.75it/s, ce=0.1046, ear=-2.8312, loss=-0.1786]
[Train]:  38%|███▊      | 172/448 [00:16<00:25, 10.75it/s, ce=0.1045, ear=-2.8305, loss=-0.1786]
[Train]:  38%|███▊      | 172/448 [00:16<00:25, 10.75it/s, ce=0.1039, ear=-2.8305, loss=-0.1791]
[Train]:  39%|███▉      | 174/448 [00:16<00:25, 10.81it/s, ce=0.1039, ear=-2.8305, loss=-0.1791]
[Train]:  39%|███▉      | 174/448 [00:16<00:25, 10.81it/s, ce=0.1034, ear=-2.8309, loss=-0.1797]
[Train]:  39%|███▉      | 174/448 [00:16<00:25, 10.81it/s, ce=0.1029, ear=-2.8311, loss=-0.1802]
[Train]:  39%|███▉      | 176/448 [00:16<00:25, 10.87it/s, ce=0.1029, ear=-2.8311, loss=-0.1802]
[Train]:  39%|███▉      | 176/448 [00:17<00:25, 10.87it/s, ce=0.1030, ear=-2.8311, loss=-0.1801]
[Train]:  39%|███▉      | 176/448 [00:17<00:25, 10.87it/s, ce=0.1033, ear=-2.8313, loss=-0.1798]
[Train]:  40%|███▉      | 178/448 [00:17<00:25, 10.79it/s, ce=0.1033, ear=-2.8313, loss=-0.1798]
[Train]:  40%|███▉      | 178/448 [00:17<00:25, 10.79it/s, ce=0.1033, ear=-2.8313, loss=-0.1799]
[Train]:  40%|███▉      | 178/448 [00:17<00:25, 10.79it/s, ce=0.1044, ear=-2.8316, loss=-0.1788]
[Train]:  40%|████      | 180/448 [00:17<00:24, 10.87it/s, ce=0.1044, ear=-2.8316, loss=-0.1788]
[Train]:  40%|████      | 180/448 [00:17<00:24, 10.87it/s, ce=0.1041, ear=-2.8318, loss=-0.1791]
[Train]:  40%|████      | 180/448 [00:17<00:24, 10.87it/s, ce=0.1037, ear=-2.8324, loss=-0.1796]
[Train]:  41%|████      | 182/448 [00:17<00:24, 10.89it/s, ce=0.1037, ear=-2.8324, loss=-0.1796]
[Train]:  41%|████      | 182/448 [00:17<00:24, 10.89it/s, ce=0.1044, ear=-2.8327, loss=-0.1789]
[Train]:  41%|████      | 182/448 [00:17<00:24, 10.89it/s, ce=0.1039, ear=-2.8320, loss=-0.1793]
[Train]:  41%|████      | 184/448 [00:17<00:24, 10.73it/s, ce=0.1039, ear=-2.8320, loss=-0.1793]
[Train]:  41%|████      | 184/448 [00:17<00:24, 10.73it/s, ce=0.1036, ear=-2.8309, loss=-0.1795]
[Train]:  41%|████      | 184/448 [00:17<00:24, 10.73it/s, ce=0.1032, ear=-2.8309, loss=-0.1799]
[Train]:  42%|████▏     | 186/448 [00:17<00:24, 10.74it/s, ce=0.1032, ear=-2.8309, loss=-0.1799]
[Train]:  42%|████▏     | 186/448 [00:17<00:24, 10.74it/s, ce=0.1033, ear=-2.8312, loss=-0.1798]
[Train]:  42%|████▏     | 186/448 [00:18<00:24, 10.74it/s, ce=0.1027, ear=-2.8308, loss=-0.1803]
[Train]:  42%|████▏     | 188/448 [00:18<00:24, 10.78it/s, ce=0.1027, ear=-2.8308, loss=-0.1803]
[Train]:  42%|████▏     | 188/448 [00:18<00:24, 10.78it/s, ce=0.1024, ear=-2.8314, loss=-0.1807]
[Train]:  42%|████▏     | 188/448 [00:18<00:24, 10.78it/s, ce=0.1024, ear=-2.8316, loss=-0.1807]
[Train]:  42%|████▏     | 190/448 [00:18<00:24, 10.74it/s, ce=0.1024, ear=-2.8316, loss=-0.1807]
[Train]:  42%|████▏     | 190/448 [00:18<00:24, 10.74it/s, ce=0.1024, ear=-2.8322, loss=-0.1808]
[Train]:  42%|████▏     | 190/448 [00:18<00:24, 10.74it/s, ce=0.1021, ear=-2.8317, loss=-0.1811]
[Train]:  43%|████▎     | 192/448 [00:18<00:23, 10.81it/s, ce=0.1021, ear=-2.8317, loss=-0.1811]
[Train]:  43%|████▎     | 192/448 [00:18<00:23, 10.81it/s, ce=0.1016, ear=-2.8317, loss=-0.1816]
[Train]:  43%|████▎     | 192/448 [00:18<00:23, 10.81it/s, ce=0.1016, ear=-2.8318, loss=-0.1816]
[Train]:  43%|████▎     | 194/448 [00:18<00:23, 10.88it/s, ce=0.1016, ear=-2.8318, loss=-0.1816]
[Train]:  43%|████▎     | 194/448 [00:18<00:23, 10.88it/s, ce=0.1019, ear=-2.8318, loss=-0.1813]
[Train]:  43%|████▎     | 194/448 [00:18<00:23, 10.88it/s, ce=0.1019, ear=-2.8329, loss=-0.1814]
[Train]:  44%|████▍     | 196/448 [00:18<00:23, 10.94it/s, ce=0.1019, ear=-2.8329, loss=-0.1814]
[Train]:  44%|████▍     | 196/448 [00:18<00:23, 10.94it/s, ce=0.1015, ear=-2.8329, loss=-0.1818]
[Train]:  44%|████▍     | 196/448 [00:18<00:23, 10.94it/s, ce=0.1014, ear=-2.8324, loss=-0.1818]
[Train]:  44%|████▍     | 198/448 [00:18<00:22, 10.87it/s, ce=0.1014, ear=-2.8324, loss=-0.1818]
[Train]:  44%|████▍     | 198/448 [00:19<00:22, 10.87it/s, ce=0.1009, ear=-2.8322, loss=-0.1823]
[Train]:  44%|████▍     | 198/448 [00:19<00:22, 10.87it/s, ce=0.1005, ear=-2.8326, loss=-0.1828]
[Train]:  45%|████▍     | 200/448 [00:19<00:23, 10.75it/s, ce=0.1005, ear=-2.8326, loss=-0.1828]
[Train]:  45%|████▍     | 200/448 [00:19<00:23, 10.75it/s, ce=0.1003, ear=-2.8321, loss=-0.1829]
[Train]:  45%|████▍     | 200/448 [00:19<00:23, 10.75it/s, ce=0.1020, ear=-2.8321, loss=-0.1812]
[Train]:  45%|████▌     | 202/448 [00:19<00:22, 10.83it/s, ce=0.1020, ear=-2.8321, loss=-0.1812]
[Train]:  45%|████▌     | 202/448 [00:19<00:22, 10.83it/s, ce=0.1031, ear=-2.8320, loss=-0.1801]
[Train]:  45%|████▌     | 202/448 [00:19<00:22, 10.83it/s, ce=0.1029, ear=-2.8321, loss=-0.1804]
[Train]:  46%|████▌     | 204/448 [00:19<00:22, 10.90it/s, ce=0.1029, ear=-2.8321, loss=-0.1804]
[Train]:  46%|████▌     | 204/448 [00:19<00:22, 10.90it/s, ce=0.1024, ear=-2.8318, loss=-0.1808]
[Train]:  46%|████▌     | 204/448 [00:19<00:22, 10.90it/s, ce=0.1020, ear=-2.8320, loss=-0.1812]
[Train]:  46%|████▌     | 206/448 [00:19<00:22, 10.88it/s, ce=0.1020, ear=-2.8320, loss=-0.1812]
[Train]:  46%|████▌     | 206/448 [00:19<00:22, 10.88it/s, ce=0.1026, ear=-2.8322, loss=-0.1806]
[Train]:  46%|████▌     | 206/448 [00:19<00:22, 10.88it/s, ce=0.1022, ear=-2.8324, loss=-0.1810]
[Train]:  46%|████▋     | 208/448 [00:19<00:22, 10.85it/s, ce=0.1022, ear=-2.8324, loss=-0.1810]
[Train]:  46%|████▋     | 208/448 [00:20<00:22, 10.85it/s, ce=0.1019, ear=-2.8334, loss=-0.1815]
[Train]:  46%|████▋     | 208/448 [00:20<00:22, 10.85it/s, ce=0.1016, ear=-2.8328, loss=-0.1817]
[Train]:  47%|████▋     | 210/448 [00:20<00:22, 10.59it/s, ce=0.1016, ear=-2.8328, loss=-0.1817]
[Train]:  47%|████▋     | 210/448 [00:20<00:22, 10.59it/s, ce=0.1027, ear=-2.8327, loss=-0.1806]
[Train]:  47%|████▋     | 210/448 [00:20<00:22, 10.59it/s, ce=0.1023, ear=-2.8327, loss=-0.1809]
[Train]:  47%|████▋     | 212/448 [00:20<00:22, 10.72it/s, ce=0.1023, ear=-2.8327, loss=-0.1809]
[Train]:  47%|████▋     | 212/448 [00:20<00:22, 10.72it/s, ce=0.1019, ear=-2.8331, loss=-0.1814]
[Train]:  47%|████▋     | 212/448 [00:20<00:22, 10.72it/s, ce=0.1014, ear=-2.8334, loss=-0.1819]
[Train]:  48%|████▊     | 214/448 [00:20<00:21, 10.76it/s, ce=0.1014, ear=-2.8334, loss=-0.1819]
[Train]:  48%|████▊     | 214/448 [00:20<00:21, 10.76it/s, ce=0.1010, ear=-2.8330, loss=-0.1823]
[Train]:  48%|████▊     | 214/448 [00:20<00:21, 10.76it/s, ce=0.1006, ear=-2.8337, loss=-0.1827]
[Train]:  48%|████▊     | 216/448 [00:20<00:21, 10.84it/s, ce=0.1006, ear=-2.8337, loss=-0.1827]
[Train]:  48%|████▊     | 216/448 [00:20<00:21, 10.84it/s, ce=0.1004, ear=-2.8332, loss=-0.1829]
[Train]:  48%|████▊     | 216/448 [00:20<00:21, 10.84it/s, ce=0.1001, ear=-2.8331, loss=-0.1832]
[Train]:  49%|████▊     | 218/448 [00:20<00:21, 10.82it/s, ce=0.1001, ear=-2.8331, loss=-0.1832]
[Train]:  49%|████▊     | 218/448 [00:20<00:21, 10.82it/s, ce=0.0997, ear=-2.8333, loss=-0.1836]
[Train]:  49%|████▊     | 218/448 [00:21<00:21, 10.82it/s, ce=0.0993, ear=-2.8329, loss=-0.1840]
[Train]:  49%|████▉     | 220/448 [00:21<00:21, 10.73it/s, ce=0.0993, ear=-2.8329, loss=-0.1840]
[Train]:  49%|████▉     | 220/448 [00:21<00:21, 10.73it/s, ce=0.0991, ear=-2.8333, loss=-0.1843]
[Train]:  49%|████▉     | 220/448 [00:21<00:21, 10.73it/s, ce=0.0988, ear=-2.8334, loss=-0.1845]
[Train]:  50%|████▉     | 222/448 [00:21<00:20, 10.83it/s, ce=0.0988, ear=-2.8334, loss=-0.1845]
[Train]:  50%|████▉     | 222/448 [00:21<00:20, 10.83it/s, ce=0.0985, ear=-2.8342, loss=-0.1849]
[Train]:  50%|████▉     | 222/448 [00:21<00:20, 10.83it/s, ce=0.0997, ear=-2.8344, loss=-0.1837]
[Train]:  50%|█████     | 224/448 [00:21<00:20, 10.85it/s, ce=0.0997, ear=-2.8344, loss=-0.1837]
[Train]:  50%|█████     | 224/448 [00:21<00:20, 10.85it/s, ce=0.1000, ear=-2.8349, loss=-0.1834]
[Train]:  50%|█████     | 224/448 [00:21<00:20, 10.85it/s, ce=0.0996, ear=-2.8351, loss=-0.1839]
[Train]:  50%|█████     | 226/448 [00:21<00:20, 10.92it/s, ce=0.0996, ear=-2.8351, loss=-0.1839]
[Train]:  50%|█████     | 226/448 [00:21<00:20, 10.92it/s, ce=0.0993, ear=-2.8359, loss=-0.1843]
[Train]:  50%|█████     | 226/448 [00:21<00:20, 10.92it/s, ce=0.0992, ear=-2.8357, loss=-0.1844]
[Train]:  51%|█████     | 228/448 [00:21<00:20, 10.93it/s, ce=0.0992, ear=-2.8357, loss=-0.1844]
[Train]:  51%|█████     | 228/448 [00:21<00:20, 10.93it/s, ce=0.1006, ear=-2.8363, loss=-0.1830]
[Train]:  51%|█████     | 228/448 [00:21<00:20, 10.93it/s, ce=0.1007, ear=-2.8359, loss=-0.1829]
[Train]:  51%|█████▏    | 230/448 [00:21<00:20, 10.71it/s, ce=0.1007, ear=-2.8359, loss=-0.1829]
[Train]:  51%|█████▏    | 230/448 [00:22<00:20, 10.71it/s, ce=0.1009, ear=-2.8356, loss=-0.1826]
[Train]:  51%|█████▏    | 230/448 [00:22<00:20, 10.71it/s, ce=0.1005, ear=-2.8352, loss=-0.1830]
[Train]:  52%|█████▏    | 232/448 [00:22<00:19, 10.83it/s, ce=0.1005, ear=-2.8352, loss=-0.1830]
[Train]:  52%|█████▏    | 232/448 [00:22<00:19, 10.83it/s, ce=0.1003, ear=-2.8360, loss=-0.1833]
[Train]:  52%|█████▏    | 232/448 [00:22<00:19, 10.83it/s, ce=0.1006, ear=-2.8360, loss=-0.1830]
[Train]:  52%|█████▏    | 234/448 [00:22<00:19, 10.80it/s, ce=0.1006, ear=-2.8360, loss=-0.1830]
[Train]:  52%|█████▏    | 234/448 [00:22<00:19, 10.80it/s, ce=0.1012, ear=-2.8359, loss=-0.1824]
[Train]:  52%|█████▏    | 234/448 [00:22<00:19, 10.80it/s, ce=0.1021, ear=-2.8361, loss=-0.1815]
[Train]:  53%|█████▎    | 236/448 [00:22<00:19, 10.77it/s, ce=0.1021, ear=-2.8361, loss=-0.1815]
[Train]:  53%|█████▎    | 236/448 [00:22<00:19, 10.77it/s, ce=0.1018, ear=-2.8359, loss=-0.1818]
[Train]:  53%|█████▎    | 236/448 [00:22<00:19, 10.77it/s, ce=0.1016, ear=-2.8359, loss=-0.1820]
[Train]:  53%|█████▎    | 238/448 [00:22<00:19, 10.82it/s, ce=0.1016, ear=-2.8359, loss=-0.1820]
[Train]:  53%|█████▎    | 238/448 [00:22<00:19, 10.82it/s, ce=0.1019, ear=-2.8365, loss=-0.1818]
[Train]:  53%|█████▎    | 238/448 [00:22<00:19, 10.82it/s, ce=0.1021, ear=-2.8360, loss=-0.1815]
[Train]:  54%|█████▎    | 240/448 [00:22<00:19, 10.74it/s, ce=0.1021, ear=-2.8360, loss=-0.1815]
[Train]:  54%|█████▎    | 240/448 [00:22<00:19, 10.74it/s, ce=0.1018, ear=-2.8366, loss=-0.1819]
[Train]:  54%|█████▎    | 240/448 [00:23<00:19, 10.74it/s, ce=0.1017, ear=-2.8369, loss=-0.1820]
[Train]:  54%|█████▍    | 242/448 [00:23<00:19, 10.82it/s, ce=0.1017, ear=-2.8369, loss=-0.1820]
[Train]:  54%|█████▍    | 242/448 [00:23<00:19, 10.82it/s, ce=0.1014, ear=-2.8357, loss=-0.1822]
