
>>> [1/63] GetFair | hatexplain | seed=123
[Train]:  63%|██████▎   | 604/962 [02:15<01:20,  4.43it/s, ce=0.6074, gf=0.0007, loss=0.6077]
[Train]:  63%|██████▎   | 605/962 [02:15<01:18,  4.53it/s, ce=0.6074, gf=0.0007, loss=0.6077]
[Train]:  63%|██████▎   | 605/962 [02:15<01:18,  4.53it/s, ce=0.6074, gf=0.0007, loss=0.6077]
[Train]:  63%|██████▎   | 606/962 [02:15<01:19,  4.46it/s, ce=0.6074, gf=0.0007, loss=0.6077]
[Train]:  63%|██████▎   | 606/962 [02:15<01:19,  4.46it/s, ce=0.6067, gf=0.0007, loss=0.6070]
[Train]:  63%|██████▎   | 607/962 [02:15<01:18,  4.52it/s, ce=0.6067, gf=0.0007, loss=0.6070]
[Train]:  63%|██████▎   | 607/962 [02:16<01:18,  4.52it/s, ce=0.6064, gf=0.0007, loss=0.6067]
[Train]:  63%|██████▎   | 608/962 [02:16<01:21,  4.35it/s, ce=0.6064, gf=0.0007, loss=0.6067]
[Train]:  63%|██████▎   | 608/962 [02:16<01:21,  4.35it/s, ce=0.6058, gf=0.0007, loss=0.6061]
[Train]:  63%|██████▎   | 609/962 [02:16<01:19,  4.46it/s, ce=0.6058, gf=0.0007, loss=0.6061]
[Train]:  63%|██████▎   | 609/962 [02:16<01:19,  4.46it/s, ce=0.6056, gf=0.0007, loss=0.6059]
[Train]:  63%|██████▎   | 610/962 [02:16<01:20,  4.40it/s, ce=0.6056, gf=0.0007, loss=0.6059]
[Train]:  63%|██████▎   | 610/962 [02:16<01:20,  4.40it/s, ce=0.6054, gf=0.0007, loss=0.6058]
[Train]:  64%|██████▎   | 611/962 [02:16<01:18,  4.49it/s, ce=0.6054, gf=0.0007, loss=0.6058]
[Train]:  64%|██████▎   | 611/962 [02:17<01:18,  4.49it/s, ce=0.6050, gf=0.0007, loss=0.6053]
[Train]:  64%|██████▎   | 612/962 [02:17<01:20,  4.35it/s, ce=0.6050, gf=0.0007, loss=0.6053]
[Train]:  64%|██████▎   | 612/962 [02:17<01:20,  4.35it/s, ce=0.6047, gf=0.0007, loss=0.6051]
[Train]:  64%|██████▎   | 613/962 [02:17<01:18,  4.47it/s, ce=0.6047, gf=0.0007, loss=0.6051]
[Train]:  64%|██████▎   | 613/962 [02:17<01:18,  4.47it/s, ce=0.6047, gf=0.0007, loss=0.6051]
[Train]:  64%|██████▍   | 614/962 [02:17<01:18,  4.41it/s, ce=0.6047, gf=0.0007, loss=0.6051]
[Train]:  64%|██████▍   | 614/962 [02:17<01:18,  4.41it/s, ce=0.6050, gf=0.0007, loss=0.6054]
[Train]:  64%|██████▍   | 615/962 [02:17<01:16,  4.51it/s, ce=0.6050, gf=0.0007, loss=0.6054]
[Train]:  64%|██████▍   | 615/962 [02:18<01:16,  4.51it/s, ce=0.6048, gf=0.0007, loss=0.6051]
[Train]:  64%|██████▍   | 616/962 [02:18<01:18,  4.43it/s, ce=0.6048, gf=0.0007, loss=0.6051]
[Train]:  64%|██████▍   | 616/962 [02:18<01:18,  4.43it/s, ce=0.6044, gf=0.0008, loss=0.6048]
[Train]:  64%|██████▍   | 617/962 [02:18<01:15,  4.54it/s, ce=0.6044, gf=0.0008, loss=0.6048]
[Train]:  64%|██████▍   | 617/962 [02:18<01:15,  4.54it/s, ce=0.6038, gf=0.0008, loss=0.6042]
[Train]:  64%|██████▍   | 618/962 [02:18<01:17,  4.44it/s, ce=0.6038, gf=0.0008, loss=0.6042]
[Train]:  64%|██████▍   | 618/962 [02:18<01:17,  4.44it/s, ce=0.6034, gf=0.0008, loss=0.6038]
[Train]:  64%|██████▍   | 619/962 [02:18<01:15,  4.54it/s, ce=0.6034, gf=0.0008, loss=0.6038]
[Train]:  64%|██████▍   | 619/962 [02:18<01:15,  4.54it/s, ce=0.6030, gf=0.0008, loss=0.6034]
[Train]:  64%|██████▍   | 620/962 [02:18<01:17,  4.43it/s, ce=0.6030, gf=0.0008, loss=0.6034]
[Train]:  64%|██████▍   | 620/962 [02:19<01:17,  4.43it/s, ce=0.6029, gf=0.0008, loss=0.6033]
[Train]:  65%|██████▍   | 621/962 [02:19<01:15,  4.53it/s, ce=0.6029, gf=0.0008, loss=0.6033]
[Train]:  65%|██████▍   | 621/962 [02:19<01:15,  4.53it/s, ce=0.6024, gf=0.0008, loss=0.6028]
[Train]:  65%|██████▍   | 622/962 [02:19<01:16,  4.43it/s, ce=0.6024, gf=0.0008, loss=0.6028]
[Train]:  65%|██████▍   | 622/962 [02:19<01:16,  4.43it/s, ce=0.6017, gf=0.0008, loss=0.6021]
[Train]:  65%|██████▍   | 623/962 [02:19<01:14,  4.54it/s, ce=0.6017, gf=0.0008, loss=0.6021]
[Train]:  65%|██████▍   | 623/962 [02:19<01:14,  4.54it/s, ce=0.6013, gf=0.0008, loss=0.6017]
[Train]:  65%|██████▍   | 624/962 [02:19<01:16,  4.42it/s, ce=0.6013, gf=0.0008, loss=0.6017]
[Train]:  65%|██████▍   | 624/962 [02:20<01:16,  4.42it/s, ce=0.6016, gf=0.0008, loss=0.6020]
[Train]:  65%|██████▍   | 625/962 [02:20<01:14,  4.53it/s, ce=0.6016, gf=0.0008, loss=0.6020]
[Train]:  65%|██████▍   | 625/962 [02:20<01:14,  4.53it/s, ce=0.6010, gf=0.0008, loss=0.6014]
[Train]:  65%|██████▌   | 626/962 [02:20<01:15,  4.45it/s, ce=0.6010, gf=0.0008, loss=0.6014]
[Train]:  65%|██████▌   | 626/962 [02:20<01:15,  4.45it/s, ce=0.6014, gf=0.0008, loss=0.6018]
[Train]:  65%|██████▌   | 627/962 [02:20<01:14,  4.53it/s, ce=0.6014, gf=0.0008, loss=0.6018]
[Train]:  65%|██████▌   | 627/962 [02:20<01:14,  4.53it/s, ce=0.6012, gf=0.0008, loss=0.6016]
[Train]:  65%|██████▌   | 628/962 [02:20<01:15,  4.42it/s, ce=0.6012, gf=0.0008, loss=0.6016]
[Train]:  65%|██████▌   | 628/962 [02:20<01:15,  4.42it/s, ce=0.6008, gf=0.0008, loss=0.6012]
[Train]:  65%|██████▌   | 629/962 [02:20<01:14,  4.45it/s, ce=0.6008, gf=0.0008, loss=0.6012]
[Train]:  65%|██████▌   | 629/962 [02:21<01:14,  4.45it/s, ce=0.6002, gf=0.0008, loss=0.6006]
[Train]:  65%|██████▌   | 630/962 [02:21<01:15,  4.39it/s, ce=0.6002, gf=0.0008, loss=0.6006]
[Train]:  65%|██████▌   | 630/962 [02:21<01:15,  4.39it/s, ce=0.5995, gf=0.0008, loss=0.6000]
[Train]:  66%|██████▌   | 631/962 [02:21<01:13,  4.51it/s, ce=0.5995, gf=0.0008, loss=0.6000]
[Train]:  66%|██████▌   | 631/962 [02:21<01:13,  4.51it/s, ce=0.5991, gf=0.0008, loss=0.5995]
[Train]:  66%|██████▌   | 632/962 [02:21<01:14,  4.42it/s, ce=0.5991, gf=0.0008, loss=0.5995]
[Train]:  66%|██████▌   | 632/962 [02:21<01:14,  4.42it/s, ce=0.5983, gf=0.0008, loss=0.5987]
[Train]:  66%|██████▌   | 633/962 [02:21<01:13,  4.47it/s, ce=0.5983, gf=0.0008, loss=0.5987]
[Train]:  66%|██████▌   | 633/962 [02:22<01:13,  4.47it/s, ce=0.5979, gf=0.0008, loss=0.5984]
[Train]:  66%|██████▌   | 634/962 [02:22<01:14,  4.42it/s, ce=0.5979, gf=0.0008, loss=0.5984]
[Train]:  66%|██████▌   | 634/962 [02:22<01:14,  4.42it/s, ce=0.5981, gf=0.0009, loss=0.5985]
[Train]:  66%|██████▌   | 635/962 [02:22<01:12,  4.53it/s, ce=0.5981, gf=0.0009, loss=0.5985]
[Train]:  66%|██████▌   | 635/962 [02:22<01:12,  4.53it/s, ce=0.5979, gf=0.0009, loss=0.5983]
[Train]:  66%|██████▌   | 636/962 [02:22<01:13,  4.46it/s, ce=0.5979, gf=0.0009, loss=0.5983]
[Train]:  66%|██████▌   | 636/962 [02:22<01:13,  4.46it/s, ce=0.5977, gf=0.0009, loss=0.5981]
[Train]:  66%|██████▌   | 637/962 [02:22<01:11,  4.56it/s, ce=0.5977, gf=0.0009, loss=0.5981]
[Train]:  66%|██████▌   | 637/962 [02:22<01:11,  4.56it/s, ce=0.5973, gf=0.0009, loss=0.5978]
[Train]:  66%|██████▋   | 638/962 [02:22<01:12,  4.48it/s, ce=0.5973, gf=0.0009, loss=0.5978]
[Train]:  66%|██████▋   | 638/962 [02:23<01:12,  4.48it/s, ce=0.5974, gf=0.0009, loss=0.5978]
[Train]:  66%|██████▋   | 639/962 [02:23<01:11,  4.54it/s, ce=0.5974, gf=0.0009, loss=0.5978]
[Train]:  66%|██████▋   | 639/962 [02:23<01:11,  4.54it/s, ce=0.5973, gf=0.0009, loss=0.5977]
[Train]:  67%|██████▋   | 640/962 [02:23<01:12,  4.43it/s, ce=0.5973, gf=0.0009, loss=0.5977]
[Train]:  67%|██████▋   | 640/962 [02:23<01:12,  4.43it/s, ce=0.5970, gf=0.0009, loss=0.5975]
[Train]:  67%|██████▋   | 641/962 [02:23<01:10,  4.54it/s, ce=0.5970, gf=0.0009, loss=0.5975]
[Train]:  67%|██████▋   | 641/962 [02:23<01:10,  4.54it/s, ce=0.5969, gf=0.0009, loss=0.5974]
[Train]:  67%|██████▋   | 642/962 [02:23<01:11,  4.45it/s, ce=0.5969, gf=0.0009, loss=0.5974]
[Train]:  67%|██████▋   | 642/962 [02:24<01:11,  4.45it/s, ce=0.5966, gf=0.0009, loss=0.5970]
[Train]:  67%|██████▋   | 643/962 [02:24<01:10,  4.54it/s, ce=0.5966, gf=0.0009, loss=0.5970]
[Train]:  67%|██████▋   | 643/962 [02:24<01:10,  4.54it/s, ce=0.5968, gf=0.0009, loss=0.5972]
[Train]:  67%|██████▋   | 644/962 [02:24<01:11,  4.45it/s, ce=0.5968, gf=0.0009, loss=0.5972]
[Train]:  67%|██████▋   | 644/962 [02:24<01:11,  4.45it/s, ce=0.5962, gf=0.0009, loss=0.5966]
[Train]:  67%|██████▋   | 645/962 [02:24<01:09,  4.54it/s, ce=0.5962, gf=0.0009, loss=0.5966]
[Train]:  67%|██████▋   | 645/962 [02:24<01:09,  4.54it/s, ce=0.5962, gf=0.0009, loss=0.5966]
[Train]:  67%|██████▋   | 646/962 [02:24<01:12,  4.38it/s, ce=0.5962, gf=0.0009, loss=0.5966]
[Train]:  67%|██████▋   | 646/962 [02:24<01:12,  4.38it/s, ce=0.5962, gf=0.0009, loss=0.5967]
[Train]:  67%|██████▋   | 647/962 [02:24<01:10,  4.49it/s, ce=0.5962, gf=0.0009, loss=0.5967]
[Train]:  67%|██████▋   | 647/962 [02:25<01:10,  4.49it/s, ce=0.5966, gf=0.0009, loss=0.5970]
[Train]:  67%|██████▋   | 648/962 [02:25<01:10,  4.43it/s, ce=0.5966, gf=0.0009, loss=0.5970]
[Train]:  67%|██████▋   | 648/962 [02:25<01:10,  4.43it/s, ce=0.5965, gf=0.0009, loss=0.5970]
[Train]:  67%|██████▋   | 649/962 [02:25<01:09,  4.51it/s, ce=0.5965, gf=0.0009, loss=0.5970]
[Train]:  67%|██████▋   | 649/962 [02:25<01:09,  4.51it/s, ce=0.5959, gf=0.0009, loss=0.5964]
[Train]:  68%|██████▊   | 650/962 [02:25<01:10,  4.40it/s, ce=0.5959, gf=0.0009, loss=0.5964]
[Train]:  68%|██████▊   | 650/962 [02:25<01:10,  4.40it/s, ce=0.5954, gf=0.0009, loss=0.5959]
[Train]:  68%|██████▊   | 651/962 [02:25<01:09,  4.50it/s, ce=0.5954, gf=0.0009, loss=0.5959]
[Train]:  68%|██████▊   | 651/962 [02:26<01:09,  4.50it/s, ce=0.5955, gf=0.0010, loss=0.5959]
[Train]:  68%|██████▊   | 652/962 [02:26<01:10,  4.42it/s, ce=0.5955, gf=0.0010, loss=0.5959]
[Train]:  68%|██████▊   | 652/962 [02:26<01:10,  4.42it/s, ce=0.5950, gf=0.0010, loss=0.5955]
[Train]:  68%|██████▊   | 653/962 [02:26<01:08,  4.52it/s, ce=0.5950, gf=0.0010, loss=0.5955]
[Train]:  68%|██████▊   | 653/962 [02:26<01:08,  4.52it/s, ce=0.5949, gf=0.0010, loss=0.5954]
[Train]:  68%|██████▊   | 654/962 [02:26<01:09,  4.42it/s, ce=0.5949, gf=0.0010, loss=0.5954]
[Train]:  68%|██████▊   | 654/962 [02:26<01:09,  4.42it/s, ce=0.5946, gf=0.0010, loss=0.5950]
[Train]:  68%|██████▊   | 655/962 [02:26<01:07,  4.52it/s, ce=0.5946, gf=0.0010, loss=0.5950]
[Train]:  68%|██████▊   | 655/962 [02:26<01:07,  4.52it/s, ce=0.5944, gf=0.0010, loss=0.5949]
[Train]:  68%|██████▊   | 656/962 [02:26<01:08,  4.44it/s, ce=0.5944, gf=0.0010, loss=0.5949]
[Train]:  68%|██████▊   | 656/962 [02:27<01:08,  4.44it/s, ce=0.5942, gf=0.0010, loss=0.5947]
[Train]:  68%|██████▊   | 657/962 [02:27<01:07,  4.55it/s, ce=0.5942, gf=0.0010, loss=0.5947]
[Train]:  68%|██████▊   | 657/962 [02:27<01:07,  4.55it/s, ce=0.5940, gf=0.0010, loss=0.5945]
[Train]:  68%|██████▊   | 658/962 [02:27<01:08,  4.44it/s, ce=0.5940, gf=0.0010, loss=0.5945]
[Train]:  68%|██████▊   | 658/962 [02:27<01:08,  4.44it/s, ce=0.5939, gf=0.0010, loss=0.5944]
[Train]:  69%|██████▊   | 659/962 [02:27<01:06,  4.52it/s, ce=0.5939, gf=0.0010, loss=0.5944]
[Train]:  69%|██████▊   | 659/962 [02:27<01:06,  4.52it/s, ce=0.5938, gf=0.0010, loss=0.5943]
[Train]:  69%|██████▊   | 660/962 [02:27<01:07,  4.45it/s, ce=0.5938, gf=0.0010, loss=0.5943]
[Train]:  69%|██████▊   | 660/962 [02:28<01:07,  4.45it/s, ce=0.5935, gf=0.0010, loss=0.5940]
[Train]:  69%|██████▊   | 661/962 [02:28<01:06,  4.53it/s, ce=0.5935, gf=0.0010, loss=0.5940]
[Train]:  69%|██████▊   | 661/962 [02:28<01:06,  4.53it/s, ce=0.5931, gf=0.0010, loss=0.5936]
[Train]:  69%|██████▉   | 662/962 [02:28<01:08,  4.41it/s, ce=0.5931, gf=0.0010, loss=0.5936]
[Train]:  69%|██████▉   | 662/962 [02:28<01:08,  4.41it/s, ce=0.5935, gf=0.0010, loss=0.5940]
[Train]:  69%|██████▉   | 663/962 [02:28<01:07,  4.45it/s, ce=0.5935, gf=0.0010, loss=0.5940]
[Train]:  69%|██████▉   | 663/962 [02:28<01:07,  4.45it/s, ce=0.5932, gf=0.0010, loss=0.5937]
[Train]:  69%|██████▉   | 664/962 [02:28<01:07,  4.40it/s, ce=0.5932, gf=0.0010, loss=0.5937]
[Train]:  69%|██████▉   | 664/962 [02:28<01:07,  4.40it/s, ce=0.5926, gf=0.0010, loss=0.5931]
[Train]:  69%|██████▉   | 665/962 [02:28<01:05,  4.52it/s, ce=0.5926, gf=0.0010, loss=0.5931]
[Train]:  69%|██████▉   | 665/962 [02:29<01:05,  4.52it/s, ce=0.5925, gf=0.0010, loss=0.5930]
[Train]:  69%|██████▉   | 666/962 [02:29<01:06,  4.45it/s, ce=0.5925, gf=0.0010, loss=0.5930]
[Train]:  69%|██████▉   | 666/962 [02:29<01:06,  4.45it/s, ce=0.5923, gf=0.0010, loss=0.5928]
[Train]:  69%|██████▉   | 667/962 [02:29<01:05,  4.54it/s, ce=0.5923, gf=0.0010, loss=0.5928]
[Train]:  69%|██████▉   | 667/962 [02:29<01:05,  4.54it/s, ce=0.5922, gf=0.0010, loss=0.5927]
[Train]:  69%|██████▉   | 668/962 [02:29<01:05,  4.46it/s, ce=0.5922, gf=0.0010, loss=0.5927]
[Train]:  69%|██████▉   | 668/962 [02:29<01:05,  4.46it/s, ce=0.5918, gf=0.0010, loss=0.5923]
[Train]:  70%|██████▉   | 669/962 [02:29<01:04,  4.56it/s, ce=0.5918, gf=0.0010, loss=0.5923]
[Train]:  70%|██████▉   | 669/962 [02:30<01:04,  4.56it/s, ce=0.5914, gf=0.0010, loss=0.5919]
[Train]:  70%|██████▉   | 670/962 [02:30<01:05,  4.46it/s, ce=0.5914, gf=0.0010, loss=0.5919]
[Train]:  70%|██████▉   | 670/962 [02:30<01:05,  4.46it/s, ce=0.5912, gf=0.0010, loss=0.5917]
[Train]:  70%|██████▉   | 671/962 [02:30<01:04,  4.52it/s, ce=0.5912, gf=0.0010, loss=0.5917]
[Train]:  70%|██████▉   | 671/962 [02:30<01:04,  4.52it/s, ce=0.5908, gf=0.0010, loss=0.5913]
[Train]:  70%|██████▉   | 672/962 [02:30<01:05,  4.43it/s, ce=0.5908, gf=0.0010, loss=0.5913]
[Train]:  70%|██████▉   | 672/962 [02:30<01:05,  4.43it/s, ce=0.5905, gf=0.0010, loss=0.5910]
[Train]:  70%|██████▉   | 673/962 [02:30<01:04,  4.49it/s, ce=0.5905, gf=0.0010, loss=0.5910]
[Train]:  70%|██████▉   | 673/962 [02:30<01:04,  4.49it/s, ce=0.5903, gf=0.0010, loss=0.5908]
[Train]:  70%|███████   | 674/962 [02:30<01:06,  4.36it/s, ce=0.5903, gf=0.0010, loss=0.5908]
[Train]:  70%|███████   | 674/962 [02:31<01:06,  4.36it/s, ce=0.5899, gf=0.0010, loss=0.5904]
[Train]:  70%|███████   | 675/962 [02:31<01:04,  4.46it/s, ce=0.5899, gf=0.0010, loss=0.5904]
[Train]:  70%|███████   | 675/962 [02:31<01:04,  4.46it/s, ce=0.5898, gf=0.0010, loss=0.5903]
[Train]:  70%|███████   | 676/962 [02:31<01:06,  4.32it/s, ce=0.5898, gf=0.0010, loss=0.5903]
[Train]:  70%|███████   | 676/962 [02:31<01:06,  4.32it/s, ce=0.5896, gf=0.0010, loss=0.5902]
[Train]:  70%|███████   | 677/962 [02:31<01:03,  4.47it/s, ce=0.5896, gf=0.0010, loss=0.5902]
[Train]:  70%|███████   | 677/962 [02:31<01:03,  4.47it/s, ce=0.5892, gf=0.0011, loss=0.5897]
[Train]:  70%|███████   | 678/962 [02:31<01:04,  4.42it/s, ce=0.5892, gf=0.0011, loss=0.5897]
[Train]:  70%|███████   | 678/962 [02:32<01:04,  4.42it/s, ce=0.5890, gf=0.0011, loss=0.5896]
[Train]:  71%|███████   | 679/962 [02:32<01:02,  4.53it/s, ce=0.5890, gf=0.0011, loss=0.5896]
[Train]:  71%|███████   | 679/962 [02:32<01:02,  4.53it/s, ce=0.5886, gf=0.0011, loss=0.5891]
[Train]:  71%|███████   | 680/962 [02:32<01:03,  4.44it/s, ce=0.5886, gf=0.0011, loss=0.5891]
[Train]:  71%|███████   | 680/962 [02:32<01:03,  4.44it/s, ce=0.5882, gf=0.0011, loss=0.5887]
[Train]:  71%|███████   | 681/962 [02:32<01:01,  4.55it/s, ce=0.5882, gf=0.0011, loss=0.5887]
[Train]:  71%|███████   | 681/962 [02:32<01:01,  4.55it/s, ce=0.5881, gf=0.0011, loss=0.5886]
[Train]:  71%|███████   | 682/962 [02:32<01:02,  4.47it/s, ce=0.5881, gf=0.0011, loss=0.5886]
[Train]:  71%|███████   | 682/962 [02:32<01:02,  4.47it/s, ce=0.5876, gf=0.0011, loss=0.5881]
[Train]:  71%|███████   | 683/962 [02:32<01:01,  4.54it/s, ce=0.5876, gf=0.0011, loss=0.5881]
[Train]:  71%|███████   | 683/962 [02:33<01:01,  4.54it/s, ce=0.5869, gf=0.0011, loss=0.5875]
[Train]:  71%|███████   | 684/962 [02:33<01:02,  4.43it/s, ce=0.5869, gf=0.0011, loss=0.5875]
[Train]:  71%|███████   | 684/962 [02:33<01:02,  4.43it/s, ce=0.5869, gf=0.0011, loss=0.5875]
[Train]:  71%|███████   | 685/962 [02:33<01:01,  4.52it/s, ce=0.5869, gf=0.0011, loss=0.5875]
[Train]:  71%|███████   | 685/962 [02:33<01:01,  4.52it/s, ce=0.5865, gf=0.0011, loss=0.5870]
[Train]:  71%|███████▏  | 686/962 [02:33<01:02,  4.43it/s, ce=0.5865, gf=0.0011, loss=0.5870]
[Train]:  71%|███████▏  | 686/962 [02:33<01:02,  4.43it/s, ce=0.5864, gf=0.0011, loss=0.5870]
[Train]:  71%|███████▏  | 687/962 [02:33<01:00,  4.53it/s, ce=0.5864, gf=0.0011, loss=0.5870]
[Train]:  71%|███████▏  | 687/962 [02:34<01:00,  4.53it/s, ce=0.5866, gf=0.0011, loss=0.5872]
[Train]:  72%|███████▏  | 688/962 [02:34<01:01,  4.43it/s, ce=0.5866, gf=0.0011, loss=0.5872]
[Train]:  72%|███████▏  | 688/962 [02:34<01:01,  4.43it/s, ce=0.5863, gf=0.0011, loss=0.5868]
[Train]:  72%|███████▏  | 689/962 [02:34<01:00,  4.52it/s, ce=0.5863, gf=0.0011, loss=0.5868]
[Train]:  72%|███████▏  | 689/962 [02:34<01:00,  4.52it/s, ce=0.5858, gf=0.0011, loss=0.5864]
[Train]:  72%|███████▏  | 690/962 [02:34<01:01,  4.45it/s, ce=0.5858, gf=0.0011, loss=0.5864]
[Train]:  72%|███████▏  | 690/962 [02:34<01:01,  4.45it/s, ce=0.5856, gf=0.0011, loss=0.5861]
[Train]:  72%|███████▏  | 691/962 [02:34<00:59,  4.56it/s, ce=0.5856, gf=0.0011, loss=0.5861]
[Train]:  72%|███████▏  | 691/962 [02:35<00:59,  4.56it/s, ce=0.5852, gf=0.0011, loss=0.5858]
[Train]:  72%|███████▏  | 692/962 [02:35<01:00,  4.47it/s, ce=0.5852, gf=0.0011, loss=0.5858]
[Train]:  72%|███████▏  | 692/962 [02:35<01:00,  4.47it/s, ce=0.5859, gf=0.0011, loss=0.5865]
[Train]:  72%|███████▏  | 693/962 [02:35<00:59,  4.51it/s, ce=0.5859, gf=0.0011, loss=0.5865]
[Train]:  72%|███████▏  | 693/962 [02:35<00:59,  4.51it/s, ce=0.5855, gf=0.0011, loss=0.5861]
[Train]:  72%|███████▏  | 694/962 [02:35<01:00,  4.43it/s, ce=0.5855, gf=0.0011, loss=0.5861]
[Train]:  72%|███████▏  | 694/962 [02:35<01:00,  4.43it/s, ce=0.5850, gf=0.0011, loss=0.5855]
[Train]:  72%|███████▏  | 695/962 [02:35<00:58,  4.53it/s, ce=0.5850, gf=0.0011, loss=0.5855]
[Train]:  72%|███████▏  | 695/962 [02:35<00:58,  4.53it/s, ce=0.5848, gf=0.0011, loss=0.5853]
[Train]:  72%|███████▏  | 696/962 [02:35<00:59,  4.44it/s, ce=0.5848, gf=0.0011, loss=0.5853]
[Train]:  72%|███████▏  | 696/962 [02:36<00:59,  4.44it/s, ce=0.5848, gf=0.0011, loss=0.5854]
[Train]:  72%|███████▏  | 697/962 [02:36<00:58,  4.54it/s, ce=0.5848, gf=0.0011, loss=0.5854]
[Train]:  72%|███████▏  | 697/962 [02:36<00:58,  4.54it/s, ce=0.5847, gf=0.0011, loss=0.5852]
[Train]:  73%|███████▎  | 698/962 [02:36<01:00,  4.39it/s, ce=0.5847, gf=0.0011, loss=0.5852]
[Train]:  73%|███████▎  | 698/962 [02:36<01:00,  4.39it/s, ce=0.5847, gf=0.0011, loss=0.5853]
[Train]:  73%|███████▎  | 699/962 [02:36<00:58,  4.51it/s, ce=0.5847, gf=0.0011, loss=0.5853]
[Train]:  73%|███████▎  | 699/962 [02:36<00:58,  4.51it/s, ce=0.5845, gf=0.0011, loss=0.5851]
[Train]:  73%|███████▎  | 700/962 [02:36<00:59,  4.44it/s, ce=0.5845, gf=0.0011, loss=0.5851]
[Train]:  73%|███████▎  | 700/962 [02:37<00:59,  4.44it/s, ce=0.5843, gf=0.0011, loss=0.5848]
[Train]:  73%|███████▎  | 701/962 [02:37<00:57,  4.52it/s, ce=0.5843, gf=0.0011, loss=0.5848]
