
>>> [1/63] EAR | toxigen | seed=123
[Train]:  60%|██████    | 270/448 [00:25<00:16, 10.63it/s, ce=0.1026, ear=-2.8284, loss=-0.1802]
[Train]:  60%|██████    | 270/448 [00:25<00:16, 10.63it/s, ce=0.1023, ear=-2.8284, loss=-0.1805]
[Train]:  60%|██████    | 270/448 [00:25<00:16, 10.63it/s, ce=0.1022, ear=-2.8285, loss=-0.1806]
[Train]:  61%|██████    | 272/448 [00:25<00:16, 10.68it/s, ce=0.1022, ear=-2.8285, loss=-0.1806]
[Train]:  61%|██████    | 272/448 [00:25<00:16, 10.68it/s, ce=0.1022, ear=-2.8282, loss=-0.1807]
[Train]:  61%|██████    | 272/448 [00:26<00:16, 10.68it/s, ce=0.1019, ear=-2.8276, loss=-0.1808]
[Train]:  61%|██████    | 274/448 [00:26<00:16, 10.77it/s, ce=0.1019, ear=-2.8276, loss=-0.1808]
[Train]:  61%|██████    | 274/448 [00:26<00:16, 10.77it/s, ce=0.1017, ear=-2.8273, loss=-0.1810]
[Train]:  61%|██████    | 274/448 [00:26<00:16, 10.77it/s, ce=0.1022, ear=-2.8262, loss=-0.1804]
[Train]:  62%|██████▏   | 276/448 [00:26<00:15, 10.83it/s, ce=0.1022, ear=-2.8262, loss=-0.1804]
[Train]:  62%|██████▏   | 276/448 [00:26<00:15, 10.83it/s, ce=0.1019, ear=-2.8270, loss=-0.1808]
[Train]:  62%|██████▏   | 276/448 [00:26<00:15, 10.83it/s, ce=0.1034, ear=-2.8278, loss=-0.1794]
[Train]:  62%|██████▏   | 278/448 [00:26<00:15, 10.64it/s, ce=0.1034, ear=-2.8278, loss=-0.1794]
[Train]:  62%|██████▏   | 278/448 [00:26<00:15, 10.64it/s, ce=0.1032, ear=-2.8281, loss=-0.1796]
[Train]:  62%|██████▏   | 278/448 [00:26<00:15, 10.64it/s, ce=0.1030, ear=-2.8280, loss=-0.1798]
[Train]:  62%|██████▎   | 280/448 [00:26<00:15, 10.74it/s, ce=0.1030, ear=-2.8280, loss=-0.1798]
[Train]:  62%|██████▎   | 280/448 [00:26<00:15, 10.74it/s, ce=0.1027, ear=-2.8287, loss=-0.1802]
[Train]:  62%|██████▎   | 280/448 [00:26<00:15, 10.74it/s, ce=0.1025, ear=-2.8286, loss=-0.1804]
[Train]:  63%|██████▎   | 282/448 [00:26<00:15, 10.81it/s, ce=0.1025, ear=-2.8286, loss=-0.1804]
[Train]:  63%|██████▎   | 282/448 [00:26<00:15, 10.81it/s, ce=0.1033, ear=-2.8288, loss=-0.1796]
[Train]:  63%|██████▎   | 282/448 [00:26<00:15, 10.81it/s, ce=0.1030, ear=-2.8293, loss=-0.1799]
[Train]:  63%|██████▎   | 284/448 [00:26<00:15, 10.85it/s, ce=0.1030, ear=-2.8293, loss=-0.1799]
[Train]:  63%|██████▎   | 284/448 [00:27<00:15, 10.85it/s, ce=0.1029, ear=-2.8292, loss=-0.1800]
[Train]:  63%|██████▎   | 284/448 [00:27<00:15, 10.85it/s, ce=0.1032, ear=-2.8286, loss=-0.1796]
[Train]:  64%|██████▍   | 286/448 [00:27<00:14, 10.89it/s, ce=0.1032, ear=-2.8286, loss=-0.1796]
[Train]:  64%|██████▍   | 286/448 [00:27<00:14, 10.89it/s, ce=0.1029, ear=-2.8285, loss=-0.1800]
[Train]:  64%|██████▍   | 286/448 [00:27<00:14, 10.89it/s, ce=0.1027, ear=-2.8289, loss=-0.1802]
[Train]:  64%|██████▍   | 288/448 [00:27<00:15, 10.65it/s, ce=0.1027, ear=-2.8289, loss=-0.1802]
[Train]:  64%|██████▍   | 288/448 [00:27<00:15, 10.65it/s, ce=0.1025, ear=-2.8288, loss=-0.1804]
[Train]:  64%|██████▍   | 288/448 [00:27<00:15, 10.65it/s, ce=0.1025, ear=-2.8289, loss=-0.1804]
[Train]:  65%|██████▍   | 290/448 [00:27<00:14, 10.71it/s, ce=0.1025, ear=-2.8289, loss=-0.1804]
[Train]:  65%|██████▍   | 290/448 [00:27<00:14, 10.71it/s, ce=0.1026, ear=-2.8285, loss=-0.1802]
[Train]:  65%|██████▍   | 290/448 [00:27<00:14, 10.71it/s, ce=0.1024, ear=-2.8280, loss=-0.1804]
[Train]:  65%|██████▌   | 292/448 [00:27<00:14, 10.78it/s, ce=0.1024, ear=-2.8280, loss=-0.1804]
[Train]:  65%|██████▌   | 292/448 [00:27<00:14, 10.78it/s, ce=0.1025, ear=-2.8275, loss=-0.1803]
[Train]:  65%|██████▌   | 292/448 [00:27<00:14, 10.78it/s, ce=0.1022, ear=-2.8273, loss=-0.1805]
[Train]:  66%|██████▌   | 294/448 [00:27<00:14, 10.86it/s, ce=0.1022, ear=-2.8273, loss=-0.1805]
[Train]:  66%|██████▌   | 294/448 [00:27<00:14, 10.86it/s, ce=0.1020, ear=-2.8273, loss=-0.1807]
[Train]:  66%|██████▌   | 294/448 [00:28<00:14, 10.86it/s, ce=0.1017, ear=-2.8275, loss=-0.1810]
[Train]:  66%|██████▌   | 296/448 [00:28<00:13, 10.86it/s, ce=0.1017, ear=-2.8275, loss=-0.1810]
[Train]:  66%|██████▌   | 296/448 [00:28<00:13, 10.86it/s, ce=0.1015, ear=-2.8268, loss=-0.1812]
[Train]:  66%|██████▌   | 296/448 [00:28<00:13, 10.86it/s, ce=0.1014, ear=-2.8272, loss=-0.1813]
[Train]:  67%|██████▋   | 298/448 [00:28<00:14, 10.65it/s, ce=0.1014, ear=-2.8272, loss=-0.1813]
[Train]:  67%|██████▋   | 298/448 [00:28<00:14, 10.65it/s, ce=0.1013, ear=-2.8276, loss=-0.1815]
[Train]:  67%|██████▋   | 298/448 [00:28<00:14, 10.65it/s, ce=0.1014, ear=-2.8278, loss=-0.1814]
[Train]:  67%|██████▋   | 300/448 [00:28<00:13, 10.72it/s, ce=0.1014, ear=-2.8278, loss=-0.1814]
[Train]:  67%|██████▋   | 300/448 [00:28<00:13, 10.72it/s, ce=0.1013, ear=-2.8281, loss=-0.1815]
[Train]:  67%|██████▋   | 300/448 [00:28<00:13, 10.72it/s, ce=0.1011, ear=-2.8284, loss=-0.1817]
[Train]:  67%|██████▋   | 302/448 [00:28<00:13, 10.80it/s, ce=0.1011, ear=-2.8284, loss=-0.1817]
[Train]:  67%|██████▋   | 302/448 [00:28<00:13, 10.80it/s, ce=0.1008, ear=-2.8287, loss=-0.1821]
[Train]:  67%|██████▋   | 302/448 [00:28<00:13, 10.80it/s, ce=0.1006, ear=-2.8290, loss=-0.1823]
[Train]:  68%|██████▊   | 304/448 [00:28<00:13, 10.86it/s, ce=0.1006, ear=-2.8290, loss=-0.1823]
[Train]:  68%|██████▊   | 304/448 [00:28<00:13, 10.86it/s, ce=0.1023, ear=-2.8296, loss=-0.1807]
[Train]:  68%|██████▊   | 304/448 [00:28<00:13, 10.86it/s, ce=0.1021, ear=-2.8299, loss=-0.1808]
[Train]:  68%|██████▊   | 306/448 [00:28<00:13, 10.85it/s, ce=0.1021, ear=-2.8299, loss=-0.1808]
[Train]:  68%|██████▊   | 306/448 [00:29<00:13, 10.85it/s, ce=0.1019, ear=-2.8295, loss=-0.1811]
[Train]:  68%|██████▊   | 306/448 [00:29<00:13, 10.85it/s, ce=0.1018, ear=-2.8295, loss=-0.1811]
[Train]:  69%|██████▉   | 308/448 [00:29<00:13, 10.67it/s, ce=0.1018, ear=-2.8295, loss=-0.1811]
[Train]:  69%|██████▉   | 308/448 [00:29<00:13, 10.67it/s, ce=0.1017, ear=-2.8292, loss=-0.1812]
[Train]:  69%|██████▉   | 308/448 [00:29<00:13, 10.67it/s, ce=0.1014, ear=-2.8293, loss=-0.1815]
[Train]:  69%|██████▉   | 310/448 [00:29<00:12, 10.76it/s, ce=0.1014, ear=-2.8293, loss=-0.1815]
[Train]:  69%|██████▉   | 310/448 [00:29<00:12, 10.76it/s, ce=0.1014, ear=-2.8299, loss=-0.1815]
[Train]:  69%|██████▉   | 310/448 [00:29<00:12, 10.76it/s, ce=0.1012, ear=-2.8300, loss=-0.1818]
[Train]:  70%|██████▉   | 312/448 [00:29<00:12, 10.78it/s, ce=0.1012, ear=-2.8300, loss=-0.1818]
[Train]:  70%|██████▉   | 312/448 [00:29<00:12, 10.78it/s, ce=0.1013, ear=-2.8296, loss=-0.1817]
[Train]:  70%|██████▉   | 312/448 [00:29<00:12, 10.78it/s, ce=0.1010, ear=-2.8294, loss=-0.1819]
[Train]:  70%|███████   | 314/448 [00:29<00:12, 10.71it/s, ce=0.1010, ear=-2.8294, loss=-0.1819]
[Train]:  70%|███████   | 314/448 [00:29<00:12, 10.71it/s, ce=0.1025, ear=-2.8296, loss=-0.1804]
[Train]:  70%|███████   | 314/448 [00:29<00:12, 10.71it/s, ce=0.1022, ear=-2.8301, loss=-0.1808]
[Train]:  71%|███████   | 316/448 [00:29<00:12, 10.72it/s, ce=0.1022, ear=-2.8301, loss=-0.1808]
[Train]:  71%|███████   | 316/448 [00:30<00:12, 10.72it/s, ce=0.1023, ear=-2.8300, loss=-0.1807]
[Train]:  71%|███████   | 316/448 [00:30<00:12, 10.72it/s, ce=0.1020, ear=-2.8295, loss=-0.1810]
[Train]:  71%|███████   | 318/448 [00:30<00:12, 10.55it/s, ce=0.1020, ear=-2.8295, loss=-0.1810]
[Train]:  71%|███████   | 318/448 [00:30<00:12, 10.55it/s, ce=0.1021, ear=-2.8295, loss=-0.1808]
[Train]:  71%|███████   | 318/448 [00:30<00:12, 10.55it/s, ce=0.1019, ear=-2.8293, loss=-0.1810]
[Train]:  71%|███████▏  | 320/448 [00:30<00:11, 10.68it/s, ce=0.1019, ear=-2.8293, loss=-0.1810]
[Train]:  71%|███████▏  | 320/448 [00:30<00:11, 10.68it/s, ce=0.1016, ear=-2.8299, loss=-0.1813]
[Train]:  71%|███████▏  | 320/448 [00:30<00:11, 10.68it/s, ce=0.1015, ear=-2.8299, loss=-0.1815]
[Train]:  72%|███████▏  | 322/448 [00:30<00:11, 10.78it/s, ce=0.1015, ear=-2.8299, loss=-0.1815]
[Train]:  72%|███████▏  | 322/448 [00:30<00:11, 10.78it/s, ce=0.1019, ear=-2.8298, loss=-0.1811]
[Train]:  72%|███████▏  | 322/448 [00:30<00:11, 10.78it/s, ce=0.1018, ear=-2.8303, loss=-0.1812]
[Train]:  72%|███████▏  | 324/448 [00:30<00:11, 10.79it/s, ce=0.1018, ear=-2.8303, loss=-0.1812]
[Train]:  72%|███████▏  | 324/448 [00:30<00:11, 10.79it/s, ce=0.1016, ear=-2.8305, loss=-0.1815]
[Train]:  72%|███████▏  | 324/448 [00:30<00:11, 10.79it/s, ce=0.1016, ear=-2.8311, loss=-0.1815]
[Train]:  73%|███████▎  | 326/448 [00:30<00:11, 10.70it/s, ce=0.1016, ear=-2.8311, loss=-0.1815]
[Train]:  73%|███████▎  | 326/448 [00:30<00:11, 10.70it/s, ce=0.1014, ear=-2.8308, loss=-0.1817]
[Train]:  73%|███████▎  | 326/448 [00:31<00:11, 10.70it/s, ce=0.1015, ear=-2.8310, loss=-0.1816]
[Train]:  73%|███████▎  | 328/448 [00:31<00:11, 10.63it/s, ce=0.1015, ear=-2.8310, loss=-0.1816]
[Train]:  73%|███████▎  | 328/448 [00:31<00:11, 10.63it/s, ce=0.1016, ear=-2.8311, loss=-0.1816]
[Train]:  73%|███████▎  | 328/448 [00:31<00:11, 10.63it/s, ce=0.1016, ear=-2.8312, loss=-0.1815]
[Train]:  74%|███████▎  | 330/448 [00:31<00:10, 10.74it/s, ce=0.1016, ear=-2.8312, loss=-0.1815]
[Train]:  74%|███████▎  | 330/448 [00:31<00:10, 10.74it/s, ce=0.1016, ear=-2.8315, loss=-0.1816]
[Train]:  74%|███████▎  | 330/448 [00:31<00:10, 10.74it/s, ce=0.1013, ear=-2.8319, loss=-0.1819]
[Train]:  74%|███████▍  | 332/448 [00:31<00:10, 10.82it/s, ce=0.1013, ear=-2.8319, loss=-0.1819]
[Train]:  74%|███████▍  | 332/448 [00:31<00:10, 10.82it/s, ce=0.1012, ear=-2.8321, loss=-0.1820]
[Train]:  74%|███████▍  | 332/448 [00:31<00:10, 10.82it/s, ce=0.1012, ear=-2.8328, loss=-0.1821]
[Train]:  75%|███████▍  | 334/448 [00:31<00:10, 10.86it/s, ce=0.1012, ear=-2.8328, loss=-0.1821]
[Train]:  75%|███████▍  | 334/448 [00:31<00:10, 10.86it/s, ce=0.1009, ear=-2.8329, loss=-0.1824]
[Train]:  75%|███████▍  | 334/448 [00:31<00:10, 10.86it/s, ce=0.1007, ear=-2.8328, loss=-0.1826]
[Train]:  75%|███████▌  | 336/448 [00:31<00:10, 10.84it/s, ce=0.1007, ear=-2.8328, loss=-0.1826]
[Train]:  75%|███████▌  | 336/448 [00:31<00:10, 10.84it/s, ce=0.1005, ear=-2.8329, loss=-0.1828]
[Train]:  75%|███████▌  | 336/448 [00:31<00:10, 10.84it/s, ce=0.1002, ear=-2.8327, loss=-0.1831]
[Train]:  75%|███████▌  | 338/448 [00:31<00:10, 10.66it/s, ce=0.1002, ear=-2.8327, loss=-0.1831]
[Train]:  75%|███████▌  | 338/448 [00:32<00:10, 10.66it/s, ce=0.0999, ear=-2.8326, loss=-0.1833]
[Train]:  75%|███████▌  | 338/448 [00:32<00:10, 10.66it/s, ce=0.0997, ear=-2.8329, loss=-0.1836]
[Train]:  76%|███████▌  | 340/448 [00:32<00:10, 10.73it/s, ce=0.0997, ear=-2.8329, loss=-0.1836]
[Train]:  76%|███████▌  | 340/448 [00:32<00:10, 10.73it/s, ce=0.0994, ear=-2.8329, loss=-0.1839]
[Train]:  76%|███████▌  | 340/448 [00:32<00:10, 10.73it/s, ce=0.0992, ear=-2.8321, loss=-0.1840]
[Train]:  76%|███████▋  | 342/448 [00:32<00:09, 10.83it/s, ce=0.0992, ear=-2.8321, loss=-0.1840]
[Train]:  76%|███████▋  | 342/448 [00:32<00:09, 10.83it/s, ce=0.0992, ear=-2.8310, loss=-0.1839]
[Train]:  76%|███████▋  | 342/448 [00:32<00:09, 10.83it/s, ce=0.0991, ear=-2.8308, loss=-0.1840]
[Train]:  77%|███████▋  | 344/448 [00:32<00:09, 10.87it/s, ce=0.0991, ear=-2.8308, loss=-0.1840]
[Train]:  77%|███████▋  | 344/448 [00:32<00:09, 10.87it/s, ce=0.0990, ear=-2.8306, loss=-0.1840]
[Train]:  77%|███████▋  | 344/448 [00:32<00:09, 10.87it/s, ce=0.0991, ear=-2.8307, loss=-0.1840]
[Train]:  77%|███████▋  | 346/448 [00:32<00:09, 10.79it/s, ce=0.0991, ear=-2.8307, loss=-0.1840]
[Train]:  77%|███████▋  | 346/448 [00:32<00:09, 10.79it/s, ce=0.0988, ear=-2.8310, loss=-0.1843]
[Train]:  77%|███████▋  | 346/448 [00:32<00:09, 10.79it/s, ce=0.0986, ear=-2.8312, loss=-0.1845]
[Train]:  78%|███████▊  | 348/448 [00:32<00:09, 10.58it/s, ce=0.0986, ear=-2.8312, loss=-0.1845]
[Train]:  78%|███████▊  | 348/448 [00:32<00:09, 10.58it/s, ce=0.0989, ear=-2.8319, loss=-0.1843]
[Train]:  78%|███████▊  | 348/448 [00:33<00:09, 10.58it/s, ce=0.0991, ear=-2.8324, loss=-0.1842]
[Train]:  78%|███████▊  | 350/448 [00:33<00:09, 10.70it/s, ce=0.0991, ear=-2.8324, loss=-0.1842]
[Train]:  78%|███████▊  | 350/448 [00:33<00:09, 10.70it/s, ce=0.0988, ear=-2.8325, loss=-0.1844]
[Train]:  78%|███████▊  | 350/448 [00:33<00:09, 10.70it/s, ce=0.0992, ear=-2.8323, loss=-0.1841]
[Train]:  79%|███████▊  | 352/448 [00:33<00:08, 10.78it/s, ce=0.0992, ear=-2.8323, loss=-0.1841]
[Train]:  79%|███████▊  | 352/448 [00:33<00:08, 10.78it/s, ce=0.0989, ear=-2.8317, loss=-0.1842]
[Train]:  79%|███████▊  | 352/448 [00:33<00:08, 10.78it/s, ce=0.0990, ear=-2.8317, loss=-0.1842]
[Train]:  79%|███████▉  | 354/448 [00:33<00:08, 10.86it/s, ce=0.0990, ear=-2.8317, loss=-0.1842]
[Train]:  79%|███████▉  | 354/448 [00:33<00:08, 10.86it/s, ce=0.0987, ear=-2.8318, loss=-0.1844]
[Train]:  79%|███████▉  | 354/448 [00:33<00:08, 10.86it/s, ce=0.0992, ear=-2.8319, loss=-0.1840]
[Train]:  79%|███████▉  | 356/448 [00:33<00:08, 10.85it/s, ce=0.0992, ear=-2.8319, loss=-0.1840]
[Train]:  79%|███████▉  | 356/448 [00:33<00:08, 10.85it/s, ce=0.0995, ear=-2.8314, loss=-0.1836]
[Train]:  79%|███████▉  | 356/448 [00:33<00:08, 10.85it/s, ce=0.0993, ear=-2.8313, loss=-0.1838]
[Train]:  80%|███████▉  | 358/448 [00:33<00:08, 10.61it/s, ce=0.0993, ear=-2.8313, loss=-0.1838]
[Train]:  80%|███████▉  | 358/448 [00:33<00:08, 10.61it/s, ce=0.0991, ear=-2.8314, loss=-0.1841]
[Train]:  80%|███████▉  | 358/448 [00:34<00:08, 10.61it/s, ce=0.0990, ear=-2.8308, loss=-0.1841]
[Train]:  80%|████████  | 360/448 [00:34<00:08, 10.56it/s, ce=0.0990, ear=-2.8308, loss=-0.1841]
[Train]:  80%|████████  | 360/448 [00:34<00:08, 10.56it/s, ce=0.0994, ear=-2.8312, loss=-0.1837]
[Train]:  80%|████████  | 360/448 [00:34<00:08, 10.56it/s, ce=0.0992, ear=-2.8311, loss=-0.1839]
[Train]:  81%|████████  | 362/448 [00:34<00:08, 10.64it/s, ce=0.0992, ear=-2.8311, loss=-0.1839]
[Train]:  81%|████████  | 362/448 [00:34<00:08, 10.64it/s, ce=0.1000, ear=-2.8308, loss=-0.1831]
[Train]:  81%|████████  | 362/448 [00:34<00:08, 10.64it/s, ce=0.1007, ear=-2.8312, loss=-0.1824]
[Train]:  81%|████████▏ | 364/448 [00:34<00:07, 10.65it/s, ce=0.1007, ear=-2.8312, loss=-0.1824]
[Train]:  81%|████████▏ | 364/448 [00:34<00:07, 10.65it/s, ce=0.1006, ear=-2.8307, loss=-0.1825]
[Train]:  81%|████████▏ | 364/448 [00:34<00:07, 10.65it/s, ce=0.1003, ear=-2.8309, loss=-0.1827]
[Train]:  82%|████████▏ | 366/448 [00:34<00:07, 10.69it/s, ce=0.1003, ear=-2.8309, loss=-0.1827]
[Train]:  82%|████████▏ | 366/448 [00:34<00:07, 10.69it/s, ce=0.1003, ear=-2.8312, loss=-0.1828]
[Train]:  82%|████████▏ | 366/448 [00:34<00:07, 10.69it/s, ce=0.1008, ear=-2.8315, loss=-0.1823]
[Train]:  82%|████████▏ | 368/448 [00:34<00:07, 10.64it/s, ce=0.1008, ear=-2.8315, loss=-0.1823]
[Train]:  82%|████████▏ | 368/448 [00:34<00:07, 10.64it/s, ce=0.1008, ear=-2.8316, loss=-0.1823]
[Train]:  82%|████████▏ | 368/448 [00:34<00:07, 10.64it/s, ce=0.1008, ear=-2.8323, loss=-0.1824]
[Train]:  83%|████████▎ | 370/448 [00:34<00:07, 10.73it/s, ce=0.1008, ear=-2.8323, loss=-0.1824]
[Train]:  83%|████████▎ | 370/448 [00:35<00:07, 10.73it/s, ce=0.1007, ear=-2.8327, loss=-0.1826]
[Train]:  83%|████████▎ | 370/448 [00:35<00:07, 10.73it/s, ce=0.1005, ear=-2.8326, loss=-0.1827]
[Train]:  83%|████████▎ | 372/448 [00:35<00:07, 10.79it/s, ce=0.1005, ear=-2.8326, loss=-0.1827]
[Train]:  83%|████████▎ | 372/448 [00:35<00:07, 10.79it/s, ce=0.1003, ear=-2.8325, loss=-0.1830]
[Train]:  83%|████████▎ | 372/448 [00:35<00:07, 10.79it/s, ce=0.1002, ear=-2.8320, loss=-0.1830]
[Train]:  83%|████████▎ | 374/448 [00:35<00:06, 10.87it/s, ce=0.1002, ear=-2.8320, loss=-0.1830]
[Train]:  83%|████████▎ | 374/448 [00:35<00:06, 10.87it/s, ce=0.1008, ear=-2.8321, loss=-0.1825]
[Train]:  83%|████████▎ | 374/448 [00:35<00:06, 10.87it/s, ce=0.1005, ear=-2.8327, loss=-0.1827]
[Train]:  84%|████████▍ | 376/448 [00:35<00:06, 10.83it/s, ce=0.1005, ear=-2.8327, loss=-0.1827]
[Train]:  84%|████████▍ | 376/448 [00:35<00:06, 10.83it/s, ce=0.1011, ear=-2.8329, loss=-0.1822]
[Train]:  84%|████████▍ | 376/448 [00:35<00:06, 10.83it/s, ce=0.1013, ear=-2.8331, loss=-0.1820]
[Train]:  84%|████████▍ | 378/448 [00:35<00:06, 10.66it/s, ce=0.1013, ear=-2.8331, loss=-0.1820]
[Train]:  84%|████████▍ | 378/448 [00:35<00:06, 10.66it/s, ce=0.1014, ear=-2.8328, loss=-0.1819]
[Train]:  84%|████████▍ | 378/448 [00:35<00:06, 10.66it/s, ce=0.1016, ear=-2.8325, loss=-0.1817]
[Train]:  85%|████████▍ | 380/448 [00:35<00:06, 10.73it/s, ce=0.1016, ear=-2.8325, loss=-0.1817]
[Train]:  85%|████████▍ | 380/448 [00:35<00:06, 10.73it/s, ce=0.1013, ear=-2.8319, loss=-0.1819]
[Train]:  85%|████████▍ | 380/448 [00:36<00:06, 10.73it/s, ce=0.1016, ear=-2.8318, loss=-0.1815]
[Train]:  85%|████████▌ | 382/448 [00:36<00:06, 10.77it/s, ce=0.1016, ear=-2.8318, loss=-0.1815]
[Train]:  85%|████████▌ | 382/448 [00:36<00:06, 10.77it/s, ce=0.1016, ear=-2.8323, loss=-0.1816]
[Train]:  85%|████████▌ | 382/448 [00:36<00:06, 10.77it/s, ce=0.1015, ear=-2.8328, loss=-0.1818]
[Train]:  86%|████████▌ | 384/448 [00:36<00:05, 10.78it/s, ce=0.1015, ear=-2.8328, loss=-0.1818]
[Train]:  86%|████████▌ | 384/448 [00:36<00:05, 10.78it/s, ce=0.1016, ear=-2.8328, loss=-0.1817]
[Train]:  86%|████████▌ | 384/448 [00:36<00:05, 10.78it/s, ce=0.1016, ear=-2.8329, loss=-0.1817]
[Train]:  86%|████████▌ | 386/448 [00:36<00:05, 10.78it/s, ce=0.1016, ear=-2.8329, loss=-0.1817]
[Train]:  86%|████████▌ | 386/448 [00:36<00:05, 10.78it/s, ce=0.1015, ear=-2.8331, loss=-0.1818]
[Train]:  86%|████████▌ | 386/448 [00:36<00:05, 10.78it/s, ce=0.1014, ear=-2.8335, loss=-0.1820]
[Train]:  87%|████████▋ | 388/448 [00:36<00:05, 10.50it/s, ce=0.1014, ear=-2.8335, loss=-0.1820]
[Train]:  87%|████████▋ | 388/448 [00:36<00:05, 10.50it/s, ce=0.1017, ear=-2.8337, loss=-0.1817]
[Train]:  87%|████████▋ | 388/448 [00:36<00:05, 10.50it/s, ce=0.1015, ear=-2.8340, loss=-0.1819]
[Train]:  87%|████████▋ | 390/448 [00:36<00:05, 10.61it/s, ce=0.1015, ear=-2.8340, loss=-0.1819]
[Train]:  87%|████████▋ | 390/448 [00:36<00:05, 10.61it/s, ce=0.1014, ear=-2.8344, loss=-0.1820]
[Train]:  87%|████████▋ | 390/448 [00:37<00:05, 10.61it/s, ce=0.1014, ear=-2.8349, loss=-0.1821]
[Train]:  88%|████████▊ | 392/448 [00:37<00:05, 10.59it/s, ce=0.1014, ear=-2.8349, loss=-0.1821]
[Train]:  88%|████████▊ | 392/448 [00:37<00:05, 10.59it/s, ce=0.1012, ear=-2.8344, loss=-0.1822]
[Train]:  88%|████████▊ | 392/448 [00:37<00:05, 10.59it/s, ce=0.1011, ear=-2.8347, loss=-0.1823]
[Train]:  88%|████████▊ | 394/448 [00:37<00:05, 10.41it/s, ce=0.1011, ear=-2.8347, loss=-0.1823]
[Train]:  88%|████████▊ | 394/448 [00:37<00:05, 10.41it/s, ce=0.1013, ear=-2.8351, loss=-0.1822]
[Train]:  88%|████████▊ | 394/448 [00:37<00:05, 10.41it/s, ce=0.1012, ear=-2.8352, loss=-0.1824]
[Train]:  88%|████████▊ | 396/448 [00:37<00:05, 10.26it/s, ce=0.1012, ear=-2.8352, loss=-0.1824]
[Train]:  88%|████████▊ | 396/448 [00:37<00:05, 10.26it/s, ce=0.1010, ear=-2.8349, loss=-0.1825]
