
>>> [1/63] EAR | hatexplain | seed=42
[Train]:  79%|███████▉  | 764/962 [01:13<00:18, 10.44it/s, ce=0.2409, ear=-3.0550, loss=-0.0646]
[Train]:  79%|███████▉  | 764/962 [01:13<00:18, 10.44it/s, ce=0.2409, ear=-3.0550, loss=-0.0646]
[Train]:  80%|███████▉  | 766/962 [01:13<00:18, 10.45it/s, ce=0.2409, ear=-3.0550, loss=-0.0646]
[Train]:  80%|███████▉  | 766/962 [01:13<00:18, 10.45it/s, ce=0.2408, ear=-3.0553, loss=-0.0647]
[Train]:  80%|███████▉  | 766/962 [01:13<00:18, 10.45it/s, ce=0.2405, ear=-3.0555, loss=-0.0650]
[Train]:  80%|███████▉  | 768/962 [01:13<00:18, 10.40it/s, ce=0.2405, ear=-3.0555, loss=-0.0650]
[Train]:  80%|███████▉  | 768/962 [01:13<00:18, 10.40it/s, ce=0.2407, ear=-3.0555, loss=-0.0649]
[Train]:  80%|███████▉  | 768/962 [01:13<00:18, 10.40it/s, ce=0.2404, ear=-3.0554, loss=-0.0651]
[Train]:  80%|████████  | 770/962 [01:13<00:18, 10.40it/s, ce=0.2404, ear=-3.0554, loss=-0.0651]
[Train]:  80%|████████  | 770/962 [01:13<00:18, 10.40it/s, ce=0.2405, ear=-3.0551, loss=-0.0650]
[Train]:  80%|████████  | 770/962 [01:13<00:18, 10.40it/s, ce=0.2410, ear=-3.0549, loss=-0.0645]
[Train]:  80%|████████  | 772/962 [01:13<00:18, 10.35it/s, ce=0.2410, ear=-3.0549, loss=-0.0645]
[Train]:  80%|████████  | 772/962 [01:13<00:18, 10.35it/s, ce=0.2408, ear=-3.0553, loss=-0.0647]
[Train]:  80%|████████  | 772/962 [01:14<00:18, 10.35it/s, ce=0.2408, ear=-3.0553, loss=-0.0648]
[Train]:  80%|████████  | 774/962 [01:14<00:18, 10.34it/s, ce=0.2408, ear=-3.0553, loss=-0.0648]
[Train]:  80%|████████  | 774/962 [01:14<00:18, 10.34it/s, ce=0.2405, ear=-3.0555, loss=-0.0650]
[Train]:  80%|████████  | 774/962 [01:14<00:18, 10.34it/s, ce=0.2403, ear=-3.0559, loss=-0.0653]
[Train]:  81%|████████  | 776/962 [01:14<00:18, 10.24it/s, ce=0.2403, ear=-3.0559, loss=-0.0653]
[Train]:  81%|████████  | 776/962 [01:14<00:18, 10.24it/s, ce=0.2401, ear=-3.0559, loss=-0.0654]
[Train]:  81%|████████  | 776/962 [01:14<00:18, 10.24it/s, ce=0.2400, ear=-3.0560, loss=-0.0656]
[Train]:  81%|████████  | 778/962 [01:14<00:18, 10.18it/s, ce=0.2400, ear=-3.0560, loss=-0.0656]
[Train]:  81%|████████  | 778/962 [01:14<00:18, 10.18it/s, ce=0.2399, ear=-3.0556, loss=-0.0657]
[Train]:  81%|████████  | 778/962 [01:14<00:18, 10.18it/s, ce=0.2400, ear=-3.0555, loss=-0.0655]
[Train]:  81%|████████  | 780/962 [01:14<00:17, 10.19it/s, ce=0.2400, ear=-3.0555, loss=-0.0655]
[Train]:  81%|████████  | 780/962 [01:14<00:17, 10.19it/s, ce=0.2399, ear=-3.0554, loss=-0.0656]
[Train]:  81%|████████  | 780/962 [01:14<00:17, 10.19it/s, ce=0.2398, ear=-3.0556, loss=-0.0658]
[Train]:  81%|████████▏ | 782/962 [01:14<00:17, 10.28it/s, ce=0.2398, ear=-3.0556, loss=-0.0658]
[Train]:  81%|████████▏ | 782/962 [01:14<00:17, 10.28it/s, ce=0.2402, ear=-3.0557, loss=-0.0654]
[Train]:  81%|████████▏ | 782/962 [01:15<00:17, 10.28it/s, ce=0.2402, ear=-3.0557, loss=-0.0654]
[Train]:  81%|████████▏ | 784/962 [01:15<00:17, 10.14it/s, ce=0.2402, ear=-3.0557, loss=-0.0654]
[Train]:  81%|████████▏ | 784/962 [01:15<00:17, 10.14it/s, ce=0.2400, ear=-3.0555, loss=-0.0655]
[Train]:  81%|████████▏ | 784/962 [01:15<00:17, 10.14it/s, ce=0.2408, ear=-3.0555, loss=-0.0648]
[Train]:  82%|████████▏ | 786/962 [01:15<00:17, 10.27it/s, ce=0.2408, ear=-3.0555, loss=-0.0648]
[Train]:  82%|████████▏ | 786/962 [01:15<00:17, 10.27it/s, ce=0.2407, ear=-3.0555, loss=-0.0648]
[Train]:  82%|████████▏ | 786/962 [01:15<00:17, 10.27it/s, ce=0.2408, ear=-3.0553, loss=-0.0648]
[Train]:  82%|████████▏ | 788/962 [01:15<00:16, 10.38it/s, ce=0.2408, ear=-3.0553, loss=-0.0648]
[Train]:  82%|████████▏ | 788/962 [01:15<00:16, 10.38it/s, ce=0.2406, ear=-3.0554, loss=-0.0649]
[Train]:  82%|████████▏ | 788/962 [01:15<00:16, 10.38it/s, ce=0.2406, ear=-3.0554, loss=-0.0649]
[Train]:  82%|████████▏ | 790/962 [01:15<00:16, 10.41it/s, ce=0.2406, ear=-3.0554, loss=-0.0649]
[Train]:  82%|████████▏ | 790/962 [01:15<00:16, 10.41it/s, ce=0.2407, ear=-3.0554, loss=-0.0648]
[Train]:  82%|████████▏ | 790/962 [01:15<00:16, 10.41it/s, ce=0.2411, ear=-3.0552, loss=-0.0644]
[Train]:  82%|████████▏ | 792/962 [01:15<00:16, 10.48it/s, ce=0.2411, ear=-3.0552, loss=-0.0644]
[Train]:  82%|████████▏ | 792/962 [01:15<00:16, 10.48it/s, ce=0.2409, ear=-3.0549, loss=-0.0646]
[Train]:  82%|████████▏ | 792/962 [01:15<00:16, 10.48it/s, ce=0.2411, ear=-3.0548, loss=-0.0644]
[Train]:  83%|████████▎ | 794/962 [01:15<00:15, 10.55it/s, ce=0.2411, ear=-3.0548, loss=-0.0644]
[Train]:  83%|████████▎ | 794/962 [01:16<00:15, 10.55it/s, ce=0.2413, ear=-3.0551, loss=-0.0642]
[Train]:  83%|████████▎ | 794/962 [01:16<00:15, 10.55it/s, ce=0.2413, ear=-3.0552, loss=-0.0643]
[Train]:  83%|████████▎ | 796/962 [01:16<00:15, 10.62it/s, ce=0.2413, ear=-3.0552, loss=-0.0643]
[Train]:  83%|████████▎ | 796/962 [01:16<00:15, 10.62it/s, ce=0.2412, ear=-3.0550, loss=-0.0643]
[Train]:  83%|████████▎ | 796/962 [01:16<00:15, 10.62it/s, ce=0.2410, ear=-3.0551, loss=-0.0645]
[Train]:  83%|████████▎ | 798/962 [01:16<00:15, 10.62it/s, ce=0.2410, ear=-3.0551, loss=-0.0645]
[Train]:  83%|████████▎ | 798/962 [01:16<00:15, 10.62it/s, ce=0.2409, ear=-3.0549, loss=-0.0646]
[Train]:  83%|████████▎ | 798/962 [01:16<00:15, 10.62it/s, ce=0.2409, ear=-3.0548, loss=-0.0646]
[Train]:  83%|████████▎ | 800/962 [01:16<00:15, 10.65it/s, ce=0.2409, ear=-3.0548, loss=-0.0646]
[Train]:  83%|████████▎ | 800/962 [01:16<00:15, 10.65it/s, ce=0.2410, ear=-3.0550, loss=-0.0645]
[Train]:  83%|████████▎ | 800/962 [01:16<00:15, 10.65it/s, ce=0.2410, ear=-3.0552, loss=-0.0645]
[Train]:  83%|████████▎ | 802/962 [01:16<00:15, 10.66it/s, ce=0.2410, ear=-3.0552, loss=-0.0645]
[Train]:  83%|████████▎ | 802/962 [01:16<00:15, 10.66it/s, ce=0.2411, ear=-3.0552, loss=-0.0644]
[Train]:  83%|████████▎ | 802/962 [01:16<00:15, 10.66it/s, ce=0.2412, ear=-3.0551, loss=-0.0643]
[Train]:  84%|████████▎ | 804/962 [01:16<00:14, 10.68it/s, ce=0.2412, ear=-3.0551, loss=-0.0643]
[Train]:  84%|████████▎ | 804/962 [01:16<00:14, 10.68it/s, ce=0.2410, ear=-3.0552, loss=-0.0645]
[Train]:  84%|████████▎ | 804/962 [01:17<00:14, 10.68it/s, ce=0.2415, ear=-3.0549, loss=-0.0640]
[Train]:  84%|████████▍ | 806/962 [01:17<00:14, 10.59it/s, ce=0.2415, ear=-3.0549, loss=-0.0640]
[Train]:  84%|████████▍ | 806/962 [01:17<00:14, 10.59it/s, ce=0.2415, ear=-3.0547, loss=-0.0639]
[Train]:  84%|████████▍ | 806/962 [01:17<00:14, 10.59it/s, ce=0.2415, ear=-3.0549, loss=-0.0640]
[Train]:  84%|████████▍ | 808/962 [01:17<00:14, 10.54it/s, ce=0.2415, ear=-3.0549, loss=-0.0640]
[Train]:  84%|████████▍ | 808/962 [01:17<00:14, 10.54it/s, ce=0.2415, ear=-3.0549, loss=-0.0640]
[Train]:  84%|████████▍ | 808/962 [01:17<00:14, 10.54it/s, ce=0.2415, ear=-3.0546, loss=-0.0639]
[Train]:  84%|████████▍ | 810/962 [01:17<00:14, 10.59it/s, ce=0.2415, ear=-3.0546, loss=-0.0639]
[Train]:  84%|████████▍ | 810/962 [01:17<00:14, 10.59it/s, ce=0.2414, ear=-3.0547, loss=-0.0641]
[Train]:  84%|████████▍ | 810/962 [01:17<00:14, 10.59it/s, ce=0.2415, ear=-3.0547, loss=-0.0640]
[Train]:  84%|████████▍ | 812/962 [01:17<00:14, 10.62it/s, ce=0.2415, ear=-3.0547, loss=-0.0640]
[Train]:  84%|████████▍ | 812/962 [01:17<00:14, 10.62it/s, ce=0.2414, ear=-3.0548, loss=-0.0641]
[Train]:  84%|████████▍ | 812/962 [01:17<00:14, 10.62it/s, ce=0.2413, ear=-3.0549, loss=-0.0642]
[Train]:  85%|████████▍ | 814/962 [01:17<00:14, 10.53it/s, ce=0.2413, ear=-3.0549, loss=-0.0642]
[Train]:  85%|████████▍ | 814/962 [01:17<00:14, 10.53it/s, ce=0.2415, ear=-3.0548, loss=-0.0639]
[Train]:  85%|████████▍ | 814/962 [01:18<00:14, 10.53it/s, ce=0.2413, ear=-3.0550, loss=-0.0642]
[Train]:  85%|████████▍ | 816/962 [01:18<00:13, 10.59it/s, ce=0.2413, ear=-3.0550, loss=-0.0642]
[Train]:  85%|████████▍ | 816/962 [01:18<00:13, 10.59it/s, ce=0.2413, ear=-3.0548, loss=-0.0642]
[Train]:  85%|████████▍ | 816/962 [01:18<00:13, 10.59it/s, ce=0.2414, ear=-3.0548, loss=-0.0641]
[Train]:  85%|████████▌ | 818/962 [01:18<00:13, 10.61it/s, ce=0.2414, ear=-3.0548, loss=-0.0641]
[Train]:  85%|████████▌ | 818/962 [01:18<00:13, 10.61it/s, ce=0.2416, ear=-3.0548, loss=-0.0639]
[Train]:  85%|████████▌ | 818/962 [01:18<00:13, 10.61it/s, ce=0.2415, ear=-3.0552, loss=-0.0640]
[Train]:  85%|████████▌ | 820/962 [01:18<00:13, 10.55it/s, ce=0.2415, ear=-3.0552, loss=-0.0640]
[Train]:  85%|████████▌ | 820/962 [01:18<00:13, 10.55it/s, ce=0.2413, ear=-3.0548, loss=-0.0642]
[Train]:  85%|████████▌ | 820/962 [01:18<00:13, 10.55it/s, ce=0.2415, ear=-3.0549, loss=-0.0640]
[Train]:  85%|████████▌ | 822/962 [01:18<00:13, 10.43it/s, ce=0.2415, ear=-3.0549, loss=-0.0640]
[Train]:  85%|████████▌ | 822/962 [01:18<00:13, 10.43it/s, ce=0.2414, ear=-3.0546, loss=-0.0641]
[Train]:  85%|████████▌ | 822/962 [01:18<00:13, 10.43it/s, ce=0.2415, ear=-3.0544, loss=-0.0639]
[Train]:  86%|████████▌ | 824/962 [01:18<00:13, 10.54it/s, ce=0.2415, ear=-3.0544, loss=-0.0639]
[Train]:  86%|████████▌ | 824/962 [01:18<00:13, 10.54it/s, ce=0.2414, ear=-3.0545, loss=-0.0640]
[Train]:  86%|████████▌ | 824/962 [01:18<00:13, 10.54it/s, ce=0.2413, ear=-3.0545, loss=-0.0642]
[Train]:  86%|████████▌ | 826/962 [01:18<00:12, 10.59it/s, ce=0.2413, ear=-3.0545, loss=-0.0642]
[Train]:  86%|████████▌ | 826/962 [01:19<00:12, 10.59it/s, ce=0.2416, ear=-3.0548, loss=-0.0639]
[Train]:  86%|████████▌ | 826/962 [01:19<00:12, 10.59it/s, ce=0.2414, ear=-3.0550, loss=-0.0641]
[Train]:  86%|████████▌ | 828/962 [01:19<00:12, 10.66it/s, ce=0.2414, ear=-3.0550, loss=-0.0641]
[Train]:  86%|████████▌ | 828/962 [01:19<00:12, 10.66it/s, ce=0.2416, ear=-3.0553, loss=-0.0640]
[Train]:  86%|████████▌ | 828/962 [01:19<00:12, 10.66it/s, ce=0.2414, ear=-3.0551, loss=-0.0641]
[Train]:  86%|████████▋ | 830/962 [01:19<00:12, 10.67it/s, ce=0.2414, ear=-3.0551, loss=-0.0641]
[Train]:  86%|████████▋ | 830/962 [01:19<00:12, 10.67it/s, ce=0.2413, ear=-3.0548, loss=-0.0641]
[Train]:  86%|████████▋ | 830/962 [01:19<00:12, 10.67it/s, ce=0.2412, ear=-3.0548, loss=-0.0642]
[Train]:  86%|████████▋ | 832/962 [01:19<00:12, 10.54it/s, ce=0.2412, ear=-3.0548, loss=-0.0642]
[Train]:  86%|████████▋ | 832/962 [01:19<00:12, 10.54it/s, ce=0.2412, ear=-3.0549, loss=-0.0643]
[Train]:  86%|████████▋ | 832/962 [01:19<00:12, 10.54it/s, ce=0.2412, ear=-3.0548, loss=-0.0643]
[Train]:  87%|████████▋ | 834/962 [01:19<00:12, 10.58it/s, ce=0.2412, ear=-3.0548, loss=-0.0643]
[Train]:  87%|████████▋ | 834/962 [01:19<00:12, 10.58it/s, ce=0.2410, ear=-3.0547, loss=-0.0645]
[Train]:  87%|████████▋ | 834/962 [01:19<00:12, 10.58it/s, ce=0.2409, ear=-3.0548, loss=-0.0646]
[Train]:  87%|████████▋ | 836/962 [01:19<00:11, 10.62it/s, ce=0.2409, ear=-3.0548, loss=-0.0646]
[Train]:  87%|████████▋ | 836/962 [01:20<00:11, 10.62it/s, ce=0.2409, ear=-3.0549, loss=-0.0646]
[Train]:  87%|████████▋ | 836/962 [01:20<00:11, 10.62it/s, ce=0.2415, ear=-3.0545, loss=-0.0640]
[Train]:  87%|████████▋ | 838/962 [01:20<00:11, 10.66it/s, ce=0.2415, ear=-3.0545, loss=-0.0640]
[Train]:  87%|████████▋ | 838/962 [01:20<00:11, 10.66it/s, ce=0.2413, ear=-3.0547, loss=-0.0641]
[Train]:  87%|████████▋ | 838/962 [01:20<00:11, 10.66it/s, ce=0.2413, ear=-3.0544, loss=-0.0642]
[Train]:  87%|████████▋ | 840/962 [01:20<00:11, 10.69it/s, ce=0.2413, ear=-3.0544, loss=-0.0642]
[Train]:  87%|████████▋ | 840/962 [01:20<00:11, 10.69it/s, ce=0.2413, ear=-3.0548, loss=-0.0641]
[Train]:  87%|████████▋ | 840/962 [01:20<00:11, 10.69it/s, ce=0.2415, ear=-3.0546, loss=-0.0640]
[Train]:  88%|████████▊ | 842/962 [01:20<00:11, 10.73it/s, ce=0.2415, ear=-3.0546, loss=-0.0640]
[Train]:  88%|████████▊ | 842/962 [01:20<00:11, 10.73it/s, ce=0.2414, ear=-3.0548, loss=-0.0640]
[Train]:  88%|████████▊ | 842/962 [01:20<00:11, 10.73it/s, ce=0.2413, ear=-3.0548, loss=-0.0642]
[Train]:  88%|████████▊ | 844/962 [01:20<00:10, 10.78it/s, ce=0.2413, ear=-3.0548, loss=-0.0642]
[Train]:  88%|████████▊ | 844/962 [01:20<00:10, 10.78it/s, ce=0.2412, ear=-3.0546, loss=-0.0643]
[Train]:  88%|████████▊ | 844/962 [01:20<00:10, 10.78it/s, ce=0.2411, ear=-3.0546, loss=-0.0644]
[Train]:  88%|████████▊ | 846/962 [01:20<00:10, 10.78it/s, ce=0.2411, ear=-3.0546, loss=-0.0644]
[Train]:  88%|████████▊ | 846/962 [01:20<00:10, 10.78it/s, ce=0.2411, ear=-3.0548, loss=-0.0643]
[Train]:  88%|████████▊ | 846/962 [01:21<00:10, 10.78it/s, ce=0.2412, ear=-3.0546, loss=-0.0642]
[Train]:  88%|████████▊ | 848/962 [01:21<00:10, 10.79it/s, ce=0.2412, ear=-3.0546, loss=-0.0642]
[Train]:  88%|████████▊ | 848/962 [01:21<00:10, 10.79it/s, ce=0.2412, ear=-3.0547, loss=-0.0642]
[Train]:  88%|████████▊ | 848/962 [01:21<00:10, 10.79it/s, ce=0.2411, ear=-3.0546, loss=-0.0644]
[Train]:  88%|████████▊ | 850/962 [01:21<00:10, 10.82it/s, ce=0.2411, ear=-3.0546, loss=-0.0644]
[Train]:  88%|████████▊ | 850/962 [01:21<00:10, 10.82it/s, ce=0.2410, ear=-3.0547, loss=-0.0645]
[Train]:  88%|████████▊ | 850/962 [01:21<00:10, 10.82it/s, ce=0.2408, ear=-3.0547, loss=-0.0646]
[Train]:  89%|████████▊ | 852/962 [01:21<00:10, 10.83it/s, ce=0.2408, ear=-3.0547, loss=-0.0646]
[Train]:  89%|████████▊ | 852/962 [01:21<00:10, 10.83it/s, ce=0.2409, ear=-3.0549, loss=-0.0646]
[Train]:  89%|████████▊ | 852/962 [01:21<00:10, 10.83it/s, ce=0.2407, ear=-3.0548, loss=-0.0648]
[Train]:  89%|████████▉ | 854/962 [01:21<00:09, 10.80it/s, ce=0.2407, ear=-3.0548, loss=-0.0648]
[Train]:  89%|████████▉ | 854/962 [01:21<00:09, 10.80it/s, ce=0.2407, ear=-3.0551, loss=-0.0648]
[Train]:  89%|████████▉ | 854/962 [01:21<00:09, 10.80it/s, ce=0.2407, ear=-3.0549, loss=-0.0648]
[Train]:  89%|████████▉ | 856/962 [01:21<00:10, 10.55it/s, ce=0.2407, ear=-3.0549, loss=-0.0648]
[Train]:  89%|████████▉ | 856/962 [01:21<00:10, 10.55it/s, ce=0.2407, ear=-3.0551, loss=-0.0648]
[Train]:  89%|████████▉ | 856/962 [01:21<00:10, 10.55it/s, ce=0.2407, ear=-3.0551, loss=-0.0648]
[Train]:  89%|████████▉ | 858/962 [01:21<00:09, 10.59it/s, ce=0.2407, ear=-3.0551, loss=-0.0648]
[Train]:  89%|████████▉ | 858/962 [01:22<00:09, 10.59it/s, ce=0.2410, ear=-3.0550, loss=-0.0645]
[Train]:  89%|████████▉ | 858/962 [01:22<00:09, 10.59it/s, ce=0.2408, ear=-3.0550, loss=-0.0647]
[Train]:  89%|████████▉ | 860/962 [01:22<00:09, 10.67it/s, ce=0.2408, ear=-3.0550, loss=-0.0647]
[Train]:  89%|████████▉ | 860/962 [01:22<00:09, 10.67it/s, ce=0.2408, ear=-3.0550, loss=-0.0647]
[Train]:  89%|████████▉ | 860/962 [01:22<00:09, 10.67it/s, ce=0.2410, ear=-3.0554, loss=-0.0646]
[Train]:  90%|████████▉ | 862/962 [01:22<00:09, 10.59it/s, ce=0.2410, ear=-3.0554, loss=-0.0646]
[Train]:  90%|████████▉ | 862/962 [01:22<00:09, 10.59it/s, ce=0.2412, ear=-3.0555, loss=-0.0644]
[Train]:  90%|████████▉ | 862/962 [01:22<00:09, 10.59it/s, ce=0.2414, ear=-3.0556, loss=-0.0641]
[Train]:  90%|████████▉ | 864/962 [01:22<00:09, 10.48it/s, ce=0.2414, ear=-3.0556, loss=-0.0641]
[Train]:  90%|████████▉ | 864/962 [01:22<00:09, 10.48it/s, ce=0.2415, ear=-3.0555, loss=-0.0641]
[Train]:  90%|████████▉ | 864/962 [01:22<00:09, 10.48it/s, ce=0.2414, ear=-3.0555, loss=-0.0642]
[Train]:  90%|█████████ | 866/962 [01:22<00:09, 10.54it/s, ce=0.2414, ear=-3.0555, loss=-0.0642]
[Train]:  90%|█████████ | 866/962 [01:22<00:09, 10.54it/s, ce=0.2412, ear=-3.0556, loss=-0.0644]
[Train]:  90%|█████████ | 866/962 [01:22<00:09, 10.54it/s, ce=0.2412, ear=-3.0556, loss=-0.0644]
[Train]:  90%|█████████ | 868/962 [01:22<00:08, 10.61it/s, ce=0.2412, ear=-3.0556, loss=-0.0644]
[Train]:  90%|█████████ | 868/962 [01:23<00:08, 10.61it/s, ce=0.2412, ear=-3.0558, loss=-0.0644]
[Train]:  90%|█████████ | 868/962 [01:23<00:08, 10.61it/s, ce=0.2416, ear=-3.0556, loss=-0.0639]
[Train]:  90%|█████████ | 870/962 [01:23<00:08, 10.61it/s, ce=0.2416, ear=-3.0556, loss=-0.0639]
[Train]:  90%|█████████ | 870/962 [01:23<00:08, 10.61it/s, ce=0.2418, ear=-3.0553, loss=-0.0638]
[Train]:  90%|█████████ | 870/962 [01:23<00:08, 10.61it/s, ce=0.2417, ear=-3.0555, loss=-0.0638]
[Train]:  91%|█████████ | 872/962 [01:23<00:08, 10.38it/s, ce=0.2417, ear=-3.0555, loss=-0.0638]
[Train]:  91%|█████████ | 872/962 [01:23<00:08, 10.38it/s, ce=0.2416, ear=-3.0554, loss=-0.0639]
[Train]:  91%|█████████ | 872/962 [01:23<00:08, 10.38it/s, ce=0.2417, ear=-3.0553, loss=-0.0638]
[Train]:  91%|█████████ | 874/962 [01:23<00:08, 10.48it/s, ce=0.2417, ear=-3.0553, loss=-0.0638]
[Train]:  91%|█████████ | 874/962 [01:23<00:08, 10.48it/s, ce=0.2419, ear=-3.0552, loss=-0.0637]
[Train]:  91%|█████████ | 874/962 [01:23<00:08, 10.48it/s, ce=0.2417, ear=-3.0553, loss=-0.0638]
[Train]:  91%|█████████ | 876/962 [01:23<00:08, 10.58it/s, ce=0.2417, ear=-3.0553, loss=-0.0638]
[Train]:  91%|█████████ | 876/962 [01:23<00:08, 10.58it/s, ce=0.2416, ear=-3.0554, loss=-0.0639]
[Train]:  91%|█████████ | 876/962 [01:23<00:08, 10.58it/s, ce=0.2415, ear=-3.0554, loss=-0.0640]
[Train]:  91%|█████████▏| 878/962 [01:23<00:07, 10.65it/s, ce=0.2415, ear=-3.0554, loss=-0.0640]
[Train]:  91%|█████████▏| 878/962 [01:23<00:07, 10.65it/s, ce=0.2414, ear=-3.0552, loss=-0.0641]
[Train]:  91%|█████████▏| 878/962 [01:24<00:07, 10.65it/s, ce=0.2412, ear=-3.0552, loss=-0.0643]
[Train]:  91%|█████████▏| 880/962 [01:24<00:07, 10.54it/s, ce=0.2412, ear=-3.0552, loss=-0.0643]
[Train]:  91%|█████████▏| 880/962 [01:24<00:07, 10.54it/s, ce=0.2412, ear=-3.0547, loss=-0.0643]
[Train]:  91%|█████████▏| 880/962 [01:24<00:07, 10.54it/s, ce=0.2410, ear=-3.0547, loss=-0.0645]
[Train]:  92%|█████████▏| 882/962 [01:24<00:07, 10.32it/s, ce=0.2410, ear=-3.0547, loss=-0.0645]
[Train]:  92%|█████████▏| 882/962 [01:24<00:07, 10.32it/s, ce=0.2411, ear=-3.0548, loss=-0.0644]
[Train]:  92%|█████████▏| 882/962 [01:24<00:07, 10.32it/s, ce=0.2409, ear=-3.0547, loss=-0.0646]
[Train]:  92%|█████████▏| 884/962 [01:24<00:07, 10.43it/s, ce=0.2409, ear=-3.0547, loss=-0.0646]
