
>>> [1/63] EAR | toxigen | seed=2024
[Train]:  67%|██████▋   | 300/448 [00:27<00:13, 11.08it/s, ce=0.1022, ear=-2.8380, loss=-0.1816]
[Train]:  67%|██████▋   | 300/448 [00:27<00:13, 11.08it/s, ce=0.1019, ear=-2.8382, loss=-0.1819]
[Train]:  67%|██████▋   | 300/448 [00:27<00:13, 11.08it/s, ce=0.1016, ear=-2.8381, loss=-0.1822]
[Train]:  67%|██████▋   | 302/448 [00:27<00:13, 11.10it/s, ce=0.1016, ear=-2.8381, loss=-0.1822]
[Train]:  67%|██████▋   | 302/448 [00:28<00:13, 11.10it/s, ce=0.1017, ear=-2.8386, loss=-0.1822]
[Train]:  67%|██████▋   | 302/448 [00:28<00:13, 11.10it/s, ce=0.1014, ear=-2.8375, loss=-0.1824]
[Train]:  68%|██████▊   | 304/448 [00:28<00:13, 10.98it/s, ce=0.1014, ear=-2.8375, loss=-0.1824]
[Train]:  68%|██████▊   | 304/448 [00:28<00:13, 10.98it/s, ce=0.1011, ear=-2.8375, loss=-0.1826]
[Train]:  68%|██████▊   | 304/448 [00:28<00:13, 10.98it/s, ce=0.1008, ear=-2.8375, loss=-0.1829]
[Train]:  68%|██████▊   | 306/448 [00:28<00:12, 10.94it/s, ce=0.1008, ear=-2.8375, loss=-0.1829]
[Train]:  68%|██████▊   | 306/448 [00:28<00:12, 10.94it/s, ce=0.1006, ear=-2.8371, loss=-0.1831]
[Train]:  68%|██████▊   | 306/448 [00:28<00:12, 10.94it/s, ce=0.1004, ear=-2.8373, loss=-0.1833]
[Train]:  69%|██████▉   | 308/448 [00:28<00:12, 10.92it/s, ce=0.1004, ear=-2.8373, loss=-0.1833]
[Train]:  69%|██████▉   | 308/448 [00:28<00:12, 10.92it/s, ce=0.1002, ear=-2.8370, loss=-0.1835]
[Train]:  69%|██████▉   | 308/448 [00:28<00:12, 10.92it/s, ce=0.1003, ear=-2.8376, loss=-0.1835]
[Train]:  69%|██████▉   | 310/448 [00:28<00:12, 10.94it/s, ce=0.1003, ear=-2.8376, loss=-0.1835]
[Train]:  69%|██████▉   | 310/448 [00:28<00:12, 10.94it/s, ce=0.1000, ear=-2.8378, loss=-0.1838]
[Train]:  69%|██████▉   | 310/448 [00:28<00:12, 10.94it/s, ce=0.1000, ear=-2.8369, loss=-0.1837]
[Train]:  70%|██████▉   | 312/448 [00:28<00:12, 10.89it/s, ce=0.1000, ear=-2.8369, loss=-0.1837]
[Train]:  70%|██████▉   | 312/448 [00:28<00:12, 10.89it/s, ce=0.1002, ear=-2.8368, loss=-0.1834]
[Train]:  70%|██████▉   | 312/448 [00:29<00:12, 10.89it/s, ce=0.1003, ear=-2.8374, loss=-0.1834]
[Train]:  70%|███████   | 314/448 [00:29<00:12, 10.75it/s, ce=0.1003, ear=-2.8374, loss=-0.1834]
[Train]:  70%|███████   | 314/448 [00:29<00:12, 10.75it/s, ce=0.1001, ear=-2.8375, loss=-0.1836]
[Train]:  70%|███████   | 314/448 [00:29<00:12, 10.75it/s, ce=0.1003, ear=-2.8376, loss=-0.1835]
[Train]:  71%|███████   | 316/448 [00:29<00:12, 10.86it/s, ce=0.1003, ear=-2.8376, loss=-0.1835]
[Train]:  71%|███████   | 316/448 [00:29<00:12, 10.86it/s, ce=0.1002, ear=-2.8375, loss=-0.1835]
[Train]:  71%|███████   | 316/448 [00:29<00:12, 10.86it/s, ce=0.1002, ear=-2.8375, loss=-0.1835]
[Train]:  71%|███████   | 318/448 [00:29<00:11, 10.96it/s, ce=0.1002, ear=-2.8375, loss=-0.1835]
[Train]:  71%|███████   | 318/448 [00:29<00:11, 10.96it/s, ce=0.1006, ear=-2.8374, loss=-0.1832]
[Train]:  71%|███████   | 318/448 [00:29<00:11, 10.96it/s, ce=0.1005, ear=-2.8369, loss=-0.1832]
[Train]:  71%|███████▏  | 320/448 [00:29<00:11, 11.04it/s, ce=0.1005, ear=-2.8369, loss=-0.1832]
[Train]:  71%|███████▏  | 320/448 [00:29<00:11, 11.04it/s, ce=0.1012, ear=-2.8368, loss=-0.1825]
[Train]:  71%|███████▏  | 320/448 [00:29<00:11, 11.04it/s, ce=0.1009, ear=-2.8369, loss=-0.1828]
[Train]:  72%|███████▏  | 322/448 [00:29<00:11, 11.08it/s, ce=0.1009, ear=-2.8369, loss=-0.1828]
[Train]:  72%|███████▏  | 322/448 [00:29<00:11, 11.08it/s, ce=0.1007, ear=-2.8371, loss=-0.1830]
[Train]:  72%|███████▏  | 322/448 [00:29<00:11, 11.08it/s, ce=0.1007, ear=-2.8362, loss=-0.1830]
[Train]:  72%|███████▏  | 324/448 [00:29<00:11, 10.89it/s, ce=0.1007, ear=-2.8362, loss=-0.1830]
[Train]:  72%|███████▏  | 324/448 [00:30<00:11, 10.89it/s, ce=0.1004, ear=-2.8363, loss=-0.1832]
[Train]:  72%|███████▏  | 324/448 [00:30<00:11, 10.89it/s, ce=0.1002, ear=-2.8366, loss=-0.1835]
[Train]:  73%|███████▎  | 326/448 [00:30<00:11, 10.95it/s, ce=0.1002, ear=-2.8366, loss=-0.1835]
[Train]:  73%|███████▎  | 326/448 [00:30<00:11, 10.95it/s, ce=0.1004, ear=-2.8364, loss=-0.1833]
[Train]:  73%|███████▎  | 326/448 [00:30<00:11, 10.95it/s, ce=0.1003, ear=-2.8363, loss=-0.1833]
[Train]:  73%|███████▎  | 328/448 [00:30<00:10, 10.98it/s, ce=0.1003, ear=-2.8363, loss=-0.1833]
[Train]:  73%|███████▎  | 328/448 [00:30<00:10, 10.98it/s, ce=0.1003, ear=-2.8366, loss=-0.1833]
[Train]:  73%|███████▎  | 328/448 [00:30<00:10, 10.98it/s, ce=0.1003, ear=-2.8366, loss=-0.1834]
[Train]:  74%|███████▎  | 330/448 [00:30<00:10, 11.04it/s, ce=0.1003, ear=-2.8366, loss=-0.1834]
[Train]:  74%|███████▎  | 330/448 [00:30<00:10, 11.04it/s, ce=0.1001, ear=-2.8367, loss=-0.1836]
[Train]:  74%|███████▎  | 330/448 [00:30<00:10, 11.04it/s, ce=0.0999, ear=-2.8365, loss=-0.1837]
[Train]:  74%|███████▍  | 332/448 [00:30<00:10, 10.98it/s, ce=0.0999, ear=-2.8365, loss=-0.1837]
[Train]:  74%|███████▍  | 332/448 [00:30<00:10, 10.98it/s, ce=0.1011, ear=-2.8368, loss=-0.1825]
[Train]:  74%|███████▍  | 332/448 [00:30<00:10, 10.98it/s, ce=0.1011, ear=-2.8368, loss=-0.1826]
[Train]:  75%|███████▍  | 334/448 [00:30<00:10, 10.99it/s, ce=0.1011, ear=-2.8368, loss=-0.1826]
[Train]:  75%|███████▍  | 334/448 [00:30<00:10, 10.99it/s, ce=0.1030, ear=-2.8371, loss=-0.1807]
[Train]:  75%|███████▍  | 334/448 [00:31<00:10, 10.99it/s, ce=0.1029, ear=-2.8367, loss=-0.1808]
[Train]:  75%|███████▌  | 336/448 [00:31<00:10, 10.76it/s, ce=0.1029, ear=-2.8367, loss=-0.1808]
[Train]:  75%|███████▌  | 336/448 [00:31<00:10, 10.76it/s, ce=0.1029, ear=-2.8368, loss=-0.1808]
[Train]:  75%|███████▌  | 336/448 [00:31<00:10, 10.76it/s, ce=0.1027, ear=-2.8366, loss=-0.1810]
[Train]:  75%|███████▌  | 338/448 [00:31<00:10, 10.85it/s, ce=0.1027, ear=-2.8366, loss=-0.1810]
[Train]:  75%|███████▌  | 338/448 [00:31<00:10, 10.85it/s, ce=0.1025, ear=-2.8367, loss=-0.1812]
[Train]:  75%|███████▌  | 338/448 [00:31<00:10, 10.85it/s, ce=0.1022, ear=-2.8370, loss=-0.1815]
[Train]:  76%|███████▌  | 340/448 [00:31<00:09, 10.94it/s, ce=0.1022, ear=-2.8370, loss=-0.1815]
[Train]:  76%|███████▌  | 340/448 [00:31<00:09, 10.94it/s, ce=0.1029, ear=-2.8375, loss=-0.1809]
[Train]:  76%|███████▌  | 340/448 [00:31<00:09, 10.94it/s, ce=0.1026, ear=-2.8376, loss=-0.1811]
[Train]:  76%|███████▋  | 342/448 [00:31<00:09, 11.04it/s, ce=0.1026, ear=-2.8376, loss=-0.1811]
[Train]:  76%|███████▋  | 342/448 [00:31<00:09, 11.04it/s, ce=0.1025, ear=-2.8380, loss=-0.1813]
[Train]:  76%|███████▋  | 342/448 [00:31<00:09, 11.04it/s, ce=0.1026, ear=-2.8382, loss=-0.1812]
[Train]:  77%|███████▋  | 344/448 [00:31<00:09, 11.09it/s, ce=0.1026, ear=-2.8382, loss=-0.1812]
[Train]:  77%|███████▋  | 344/448 [00:31<00:09, 11.09it/s, ce=0.1025, ear=-2.8382, loss=-0.1813]
[Train]:  77%|███████▋  | 344/448 [00:31<00:09, 11.09it/s, ce=0.1023, ear=-2.8379, loss=-0.1815]
[Train]:  77%|███████▋  | 346/448 [00:31<00:09, 11.03it/s, ce=0.1023, ear=-2.8379, loss=-0.1815]
[Train]:  77%|███████▋  | 346/448 [00:32<00:09, 11.03it/s, ce=0.1022, ear=-2.8373, loss=-0.1815]
[Train]:  77%|███████▋  | 346/448 [00:32<00:09, 11.03it/s, ce=0.1022, ear=-2.8372, loss=-0.1816]
[Train]:  78%|███████▊  | 348/448 [00:32<00:09, 10.84it/s, ce=0.1022, ear=-2.8372, loss=-0.1816]
[Train]:  78%|███████▊  | 348/448 [00:32<00:09, 10.84it/s, ce=0.1022, ear=-2.8368, loss=-0.1814]
[Train]:  78%|███████▊  | 348/448 [00:32<00:09, 10.84it/s, ce=0.1021, ear=-2.8371, loss=-0.1816]
[Train]:  78%|███████▊  | 350/448 [00:32<00:08, 10.93it/s, ce=0.1021, ear=-2.8371, loss=-0.1816]
[Train]:  78%|███████▊  | 350/448 [00:32<00:08, 10.93it/s, ce=0.1022, ear=-2.8375, loss=-0.1816]
[Train]:  78%|███████▊  | 350/448 [00:32<00:08, 10.93it/s, ce=0.1019, ear=-2.8373, loss=-0.1818]
[Train]:  79%|███████▊  | 352/448 [00:32<00:08, 10.92it/s, ce=0.1019, ear=-2.8373, loss=-0.1818]
[Train]:  79%|███████▊  | 352/448 [00:32<00:08, 10.92it/s, ce=0.1018, ear=-2.8376, loss=-0.1820]
[Train]:  79%|███████▊  | 352/448 [00:32<00:08, 10.92it/s, ce=0.1015, ear=-2.8375, loss=-0.1822]
[Train]:  79%|███████▉  | 354/448 [00:32<00:08, 11.00it/s, ce=0.1015, ear=-2.8375, loss=-0.1822]
[Train]:  79%|███████▉  | 354/448 [00:32<00:08, 11.00it/s, ce=0.1015, ear=-2.8376, loss=-0.1823]
[Train]:  79%|███████▉  | 354/448 [00:32<00:08, 11.00it/s, ce=0.1012, ear=-2.8374, loss=-0.1825]
[Train]:  79%|███████▉  | 356/448 [00:32<00:08, 11.00it/s, ce=0.1012, ear=-2.8374, loss=-0.1825]
[Train]:  79%|███████▉  | 356/448 [00:33<00:08, 11.00it/s, ce=0.1014, ear=-2.8376, loss=-0.1823]
[Train]:  79%|███████▉  | 356/448 [00:33<00:08, 11.00it/s, ce=0.1012, ear=-2.8373, loss=-0.1825]
[Train]:  80%|███████▉  | 358/448 [00:33<00:08, 10.81it/s, ce=0.1012, ear=-2.8373, loss=-0.1825]
[Train]:  80%|███████▉  | 358/448 [00:33<00:08, 10.81it/s, ce=0.1011, ear=-2.8372, loss=-0.1826]
[Train]:  80%|███████▉  | 358/448 [00:33<00:08, 10.81it/s, ce=0.1009, ear=-2.8368, loss=-0.1828]
[Train]:  80%|████████  | 360/448 [00:33<00:08, 10.94it/s, ce=0.1009, ear=-2.8368, loss=-0.1828]
[Train]:  80%|████████  | 360/448 [00:33<00:08, 10.94it/s, ce=0.1006, ear=-2.8362, loss=-0.1830]
[Train]:  80%|████████  | 360/448 [00:33<00:08, 10.94it/s, ce=0.1007, ear=-2.8360, loss=-0.1829]
[Train]:  81%|████████  | 362/448 [00:33<00:07, 10.91it/s, ce=0.1007, ear=-2.8360, loss=-0.1829]
[Train]:  81%|████████  | 362/448 [00:33<00:07, 10.91it/s, ce=0.1004, ear=-2.8359, loss=-0.1832]
[Train]:  81%|████████  | 362/448 [00:33<00:07, 10.91it/s, ce=0.1005, ear=-2.8358, loss=-0.1831]
[Train]:  81%|████████▏ | 364/448 [00:33<00:07, 10.97it/s, ce=0.1005, ear=-2.8358, loss=-0.1831]
[Train]:  81%|████████▏ | 364/448 [00:33<00:07, 10.97it/s, ce=0.1006, ear=-2.8359, loss=-0.1830]
[Train]:  81%|████████▏ | 364/448 [00:33<00:07, 10.97it/s, ce=0.1007, ear=-2.8361, loss=-0.1829]
[Train]:  82%|████████▏ | 366/448 [00:33<00:07, 10.95it/s, ce=0.1007, ear=-2.8361, loss=-0.1829]
[Train]:  82%|████████▏ | 366/448 [00:33<00:07, 10.95it/s, ce=0.1007, ear=-2.8362, loss=-0.1829]
[Train]:  82%|████████▏ | 366/448 [00:34<00:07, 10.95it/s, ce=0.1006, ear=-2.8358, loss=-0.1830]
[Train]:  82%|████████▏ | 368/448 [00:34<00:07, 10.85it/s, ce=0.1006, ear=-2.8358, loss=-0.1830]
[Train]:  82%|████████▏ | 368/448 [00:34<00:07, 10.85it/s, ce=0.1011, ear=-2.8352, loss=-0.1824]
[Train]:  82%|████████▏ | 368/448 [00:34<00:07, 10.85it/s, ce=0.1010, ear=-2.8354, loss=-0.1825]
[Train]:  83%|████████▎ | 370/448 [00:34<00:07, 10.93it/s, ce=0.1010, ear=-2.8354, loss=-0.1825]
[Train]:  83%|████████▎ | 370/448 [00:34<00:07, 10.93it/s, ce=0.1009, ear=-2.8358, loss=-0.1826]
[Train]:  83%|████████▎ | 370/448 [00:34<00:07, 10.93it/s, ce=0.1010, ear=-2.8357, loss=-0.1826]
[Train]:  83%|████████▎ | 372/448 [00:34<00:06, 11.01it/s, ce=0.1010, ear=-2.8357, loss=-0.1826]
[Train]:  83%|████████▎ | 372/448 [00:34<00:06, 11.01it/s, ce=0.1007, ear=-2.8356, loss=-0.1828]
[Train]:  83%|████████▎ | 372/448 [00:34<00:06, 11.01it/s, ce=0.1006, ear=-2.8360, loss=-0.1830]
[Train]:  83%|████████▎ | 374/448 [00:34<00:06, 11.08it/s, ce=0.1006, ear=-2.8360, loss=-0.1830]
[Train]:  83%|████████▎ | 374/448 [00:34<00:06, 11.08it/s, ce=0.1004, ear=-2.8358, loss=-0.1832]
[Train]:  83%|████████▎ | 374/448 [00:34<00:06, 11.08it/s, ce=0.1005, ear=-2.8355, loss=-0.1831]
[Train]:  84%|████████▍ | 376/448 [00:34<00:06, 11.08it/s, ce=0.1005, ear=-2.8355, loss=-0.1831]
[Train]:  84%|████████▍ | 376/448 [00:34<00:06, 11.08it/s, ce=0.1003, ear=-2.8356, loss=-0.1833]
[Train]:  84%|████████▍ | 376/448 [00:34<00:06, 11.08it/s, ce=0.1004, ear=-2.8360, loss=-0.1832]
[Train]:  84%|████████▍ | 378/448 [00:34<00:06, 10.94it/s, ce=0.1004, ear=-2.8360, loss=-0.1832]
[Train]:  84%|████████▍ | 378/448 [00:35<00:06, 10.94it/s, ce=0.1001, ear=-2.8358, loss=-0.1834]
[Train]:  84%|████████▍ | 378/448 [00:35<00:06, 10.94it/s, ce=0.1002, ear=-2.8356, loss=-0.1834]
[Train]:  85%|████████▍ | 380/448 [00:35<00:06, 11.02it/s, ce=0.1002, ear=-2.8356, loss=-0.1834]
[Train]:  85%|████████▍ | 380/448 [00:35<00:06, 11.02it/s, ce=0.1004, ear=-2.8359, loss=-0.1832]
[Train]:  85%|████████▍ | 380/448 [00:35<00:06, 11.02it/s, ce=0.1009, ear=-2.8363, loss=-0.1827]
[Train]:  85%|████████▌ | 382/448 [00:35<00:05, 11.08it/s, ce=0.1009, ear=-2.8363, loss=-0.1827]
[Train]:  85%|████████▌ | 382/448 [00:35<00:05, 11.08it/s, ce=0.1010, ear=-2.8359, loss=-0.1826]
[Train]:  85%|████████▌ | 382/448 [00:35<00:05, 11.08it/s, ce=0.1014, ear=-2.8361, loss=-0.1822]
[Train]:  86%|████████▌ | 384/448 [00:35<00:05, 11.11it/s, ce=0.1014, ear=-2.8361, loss=-0.1822]
[Train]:  86%|████████▌ | 384/448 [00:35<00:05, 11.11it/s, ce=0.1016, ear=-2.8362, loss=-0.1820]
[Train]:  86%|████████▌ | 384/448 [00:35<00:05, 11.11it/s, ce=0.1015, ear=-2.8356, loss=-0.1820]
[Train]:  86%|████████▌ | 386/448 [00:35<00:05, 11.08it/s, ce=0.1015, ear=-2.8356, loss=-0.1820]
[Train]:  86%|████████▌ | 386/448 [00:35<00:05, 11.08it/s, ce=0.1028, ear=-2.8357, loss=-0.1808]
[Train]:  86%|████████▌ | 386/448 [00:35<00:05, 11.08it/s, ce=0.1026, ear=-2.8354, loss=-0.1809]
[Train]:  87%|████████▋ | 388/448 [00:35<00:05, 10.78it/s, ce=0.1026, ear=-2.8354, loss=-0.1809]
[Train]:  87%|████████▋ | 388/448 [00:35<00:05, 10.78it/s, ce=0.1024, ear=-2.8357, loss=-0.1812]
[Train]:  87%|████████▋ | 388/448 [00:36<00:05, 10.78it/s, ce=0.1022, ear=-2.8356, loss=-0.1814]
[Train]:  87%|████████▋ | 390/448 [00:36<00:05, 10.80it/s, ce=0.1022, ear=-2.8356, loss=-0.1814]
[Train]:  87%|████████▋ | 390/448 [00:36<00:05, 10.80it/s, ce=0.1024, ear=-2.8360, loss=-0.1812]
[Train]:  87%|████████▋ | 390/448 [00:36<00:05, 10.80it/s, ce=0.1032, ear=-2.8357, loss=-0.1804]
[Train]:  88%|████████▊ | 392/448 [00:36<00:05, 10.85it/s, ce=0.1032, ear=-2.8357, loss=-0.1804]
[Train]:  88%|████████▊ | 392/448 [00:36<00:05, 10.85it/s, ce=0.1035, ear=-2.8353, loss=-0.1800]
[Train]:  88%|████████▊ | 392/448 [00:36<00:05, 10.85it/s, ce=0.1039, ear=-2.8357, loss=-0.1797]
[Train]:  88%|████████▊ | 394/448 [00:36<00:04, 10.96it/s, ce=0.1039, ear=-2.8357, loss=-0.1797]
[Train]:  88%|████████▊ | 394/448 [00:36<00:04, 10.96it/s, ce=0.1039, ear=-2.8355, loss=-0.1796]
[Train]:  88%|████████▊ | 394/448 [00:36<00:04, 10.96it/s, ce=0.1051, ear=-2.8355, loss=-0.1785]
[Train]:  88%|████████▊ | 396/448 [00:36<00:04, 10.98it/s, ce=0.1051, ear=-2.8355, loss=-0.1785]
[Train]:  88%|████████▊ | 396/448 [00:36<00:04, 10.98it/s, ce=0.1060, ear=-2.8359, loss=-0.1776]
[Train]:  88%|████████▊ | 396/448 [00:36<00:04, 10.98it/s, ce=0.1062, ear=-2.8361, loss=-0.1774]
[Train]:  89%|████████▉ | 398/448 [00:36<00:04, 11.00it/s, ce=0.1062, ear=-2.8361, loss=-0.1774]
[Train]:  89%|████████▉ | 398/448 [00:36<00:04, 11.00it/s, ce=0.1067, ear=-2.8358, loss=-0.1769]
[Train]:  89%|████████▉ | 398/448 [00:36<00:04, 11.00it/s, ce=0.1073, ear=-2.8360, loss=-0.1763]
[Train]:  89%|████████▉ | 400/448 [00:36<00:04, 10.80it/s, ce=0.1073, ear=-2.8360, loss=-0.1763]
[Train]:  89%|████████▉ | 400/448 [00:37<00:04, 10.80it/s, ce=0.1071, ear=-2.8363, loss=-0.1765]
[Train]:  89%|████████▉ | 400/448 [00:37<00:04, 10.80it/s, ce=0.1071, ear=-2.8366, loss=-0.1765]
[Train]:  90%|████████▉ | 402/448 [00:37<00:04, 10.90it/s, ce=0.1071, ear=-2.8366, loss=-0.1765]
[Train]:  90%|████████▉ | 402/448 [00:37<00:04, 10.90it/s, ce=0.1074, ear=-2.8366, loss=-0.1762]
[Train]:  90%|████████▉ | 402/448 [00:37<00:04, 10.90it/s, ce=0.1075, ear=-2.8366, loss=-0.1761]
[Train]:  90%|█████████ | 404/448 [00:37<00:04, 10.97it/s, ce=0.1075, ear=-2.8366, loss=-0.1761]
[Train]:  90%|█████████ | 404/448 [00:37<00:04, 10.97it/s, ce=0.1075, ear=-2.8366, loss=-0.1761]
[Train]:  90%|█████████ | 404/448 [00:37<00:04, 10.97it/s, ce=0.1079, ear=-2.8371, loss=-0.1758]
[Train]:  91%|█████████ | 406/448 [00:37<00:03, 11.00it/s, ce=0.1079, ear=-2.8371, loss=-0.1758]
[Train]:  91%|█████████ | 406/448 [00:37<00:03, 11.00it/s, ce=0.1082, ear=-2.8367, loss=-0.1755]
[Train]:  91%|█████████ | 406/448 [00:37<00:03, 11.00it/s, ce=0.1079, ear=-2.8371, loss=-0.1758]
[Train]:  91%|█████████ | 408/448 [00:37<00:03, 11.04it/s, ce=0.1079, ear=-2.8371, loss=-0.1758]
[Train]:  91%|█████████ | 408/448 [00:37<00:03, 11.04it/s, ce=0.1079, ear=-2.8369, loss=-0.1758]
[Train]:  91%|█████████ | 408/448 [00:37<00:03, 11.04it/s, ce=0.1082, ear=-2.8368, loss=-0.1754]
[Train]:  92%|█████████▏| 410/448 [00:37<00:03, 10.87it/s, ce=0.1082, ear=-2.8368, loss=-0.1754]
[Train]:  92%|█████████▏| 410/448 [00:37<00:03, 10.87it/s, ce=0.1080, ear=-2.8370, loss=-0.1757]
[Train]:  92%|█████████▏| 410/448 [00:38<00:03, 10.87it/s, ce=0.1079, ear=-2.8371, loss=-0.1758]
[Train]:  92%|█████████▏| 412/448 [00:38<00:03, 10.83it/s, ce=0.1079, ear=-2.8371, loss=-0.1758]
[Train]:  92%|█████████▏| 412/448 [00:38<00:03, 10.83it/s, ce=0.1078, ear=-2.8365, loss=-0.1758]
[Train]:  92%|█████████▏| 412/448 [00:38<00:03, 10.83it/s, ce=0.1078, ear=-2.8365, loss=-0.1759]
[Train]:  92%|█████████▏| 414/448 [00:38<00:03, 10.90it/s, ce=0.1078, ear=-2.8365, loss=-0.1759]
[Train]:  92%|█████████▏| 414/448 [00:38<00:03, 10.90it/s, ce=0.1080, ear=-2.8363, loss=-0.1756]
[Train]:  92%|█████████▏| 414/448 [00:38<00:03, 10.90it/s, ce=0.1086, ear=-2.8360, loss=-0.1750]
[Train]:  93%|█████████▎| 416/448 [00:38<00:02, 11.01it/s, ce=0.1086, ear=-2.8360, loss=-0.1750]
[Train]:  93%|█████████▎| 416/448 [00:38<00:02, 11.01it/s, ce=0.1086, ear=-2.8362, loss=-0.1750]
[Train]:  93%|█████████▎| 416/448 [00:38<00:02, 11.01it/s, ce=0.1091, ear=-2.8365, loss=-0.1746]
[Train]:  93%|█████████▎| 418/448 [00:38<00:02, 11.07it/s, ce=0.1091, ear=-2.8365, loss=-0.1746]
[Train]:  93%|█████████▎| 418/448 [00:38<00:02, 11.07it/s, ce=0.1089, ear=-2.8366, loss=-0.1748]
[Train]:  93%|█████████▎| 418/448 [00:38<00:02, 11.07it/s, ce=0.1088, ear=-2.8371, loss=-0.1749]
[Train]:  94%|█████████▍| 420/448 [00:38<00:02, 11.02it/s, ce=0.1088, ear=-2.8371, loss=-0.1749]
[Train]:  94%|█████████▍| 420/448 [00:38<00:02, 11.02it/s, ce=0.1086, ear=-2.8372, loss=-0.1751]
[Train]:  94%|█████████▍| 420/448 [00:38<00:02, 11.02it/s, ce=0.1085, ear=-2.8368, loss=-0.1752]
[Train]:  94%|█████████▍| 422/448 [00:38<00:02, 10.77it/s, ce=0.1085, ear=-2.8368, loss=-0.1752]
[Train]:  94%|█████████▍| 422/448 [00:39<00:02, 10.77it/s, ce=0.1084, ear=-2.8365, loss=-0.1753]
[Train]:  94%|█████████▍| 422/448 [00:39<00:02, 10.77it/s, ce=0.1084, ear=-2.8360, loss=-0.1752]
[Train]:  95%|█████████▍| 424/448 [00:39<00:02, 10.90it/s, ce=0.1084, ear=-2.8360, loss=-0.1752]
